単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/6/1,0:00,2299,0,0,1110,0,71,1110,0,75,0,0,7,0,0,0,-182,108,2299
2024/6/1,0:30,2283,0,0,1096,0,73,1188,0,75,0,0,6,0,0,0,-260,104,2283
2024/6/1,1:00,2250,0,0,1066,0,71,1196,0,75,0,0,6,0,0,0,-270,106,2250
2024/6/1,1:30,2300,0,0,923,0,72,1168,0,75,0,0,6,0,0,0,-50,105,2300
2024/6/1,2:00,2352,0,0,1009,0,70,1204,0,75,0,0,8,0,0,0,-128,114,2352
2024/6/1,2:30,2450,0,0,1189,0,73,1277,0,75,0,0,8,0,0,0,-284,112,2450
2024/6/1,3:00,2562,0,0,1271,0,70,1225,0,73,0,0,7,0,0,0,-206,120,2562
2024/6/1,3:30,2585,0,0,1330,0,70,1270,0,75,0,0,8,0,0,0,-284,115,2585
2024/6/1,4:00,2606,0,0,1356,0,72,1262,0,75,0,0,7,0,0,0,-284,118,2606
2024/6/1,4:30,2594,0,0,1379,0,69,1230,0,75,6,0,7,0,0,0,-290,118,2594
2024/6/1,5:00,2589,0,0,1335,0,70,1220,0,75,28,0,7,0,0,0,-250,104,2589
2024/6/1,5:30,2442,0,0,1326,0,68,1090,0,76,95,0,7,0,0,0,-326,107,2442
2024/6/1,6:00,2355,0,0,1078,0,70,1034,0,75,164,0,7,0,0,0,-180,108,2355
2024/6/1,6:30,2282,0,0,846,0,67,1069,0,75,263,0,5,0,0,0,-148,105,2282
2024/6/1,7:00,2224,0,0,788,0,69,1032,0,75,354,0,4,0,-118,0,-84,104,2224
2024/6/1,7:30,2236,0,0,694,0,65,1020,0,75,494,0,3,0,-121,0,-100,107,2236
2024/6/1,8:00,2259,0,0,539,0,70,1048,0,73,556,50,3,2,0,0,-132,102,2259
2024/6/1,8:30,2364,0,0,523,0,75,1023,0,75,690,59,2,2,0,0,-128,105,2364
2024/6/1,9:00,2438,0,0,467,0,76,1037,0,75,788,66,2,2,0,0,-110,103,2438
2024/6/1,9:30,2453,0,0,455,0,77,1020,0,75,855,72,4,2,0,0,-132,100,2453
2024/6/1,10:00,2480,0,0,433,0,73,996,0,74,915,77,5,2,-118,0,0,101,2480
2024/6/1,10:30,2491,0,0,441,0,75,992,0,73,963,81,7,2,-121,0,-38,100,2491
2024/6/1,11:00,2503,0,0,444,0,73,972,0,74,986,82,6,2,-121,0,-30,99,2503
2024/6/1,11:30,2540,0,0,441,0,75,974,0,75,1024,84,5,2,-121,0,-36,102,2540
2024/6/1,12:00,2497,0,0,480,0,73,963,0,75,1037,83,5,2,-121,0,-122,105,2497
2024/6/1,12:30,2457,0,0,434,0,73,910,0,74,1032,81,5,2,-120,0,-56,104,2457
2024/6/1,13:00,2457,0,0,432,0,75,933,0,74,992,78,7,2,-120,0,-40,104,2457
2024/6/1,13:30,2465,0,0,436,0,73,988,0,72,951,78,4,2,-120,0,-44,104,2465
2024/6/1,14:00,2451,0,0,529,0,75,985,0,75,901,73,3,1,-120,0,-100,103,2451
2024/6/1,14:30,2449,0,0,515,0,73,986,0,75,824,67,1,1,0,0,-126,102,2449
2024/6/1,15:00,2411,0,0,572,0,76,970,0,73,709,59,1,1,0,0,-94,103,2411
2024/6/1,15:30,2395,0,0,643,0,74,1030,0,75,598,54,2,2,0,0,-130,104,2395
2024/6/1,16:00,2403,0,0,741,0,78,1148,0,75,483,0,1,0,0,0,-236,114,2403
2024/6/1,16:30,2426,0,0,943,0,79,1037,0,75,378,0,3,0,0,0,-196,108,2426
2024/6/1,17:00,2418,0,0,1054,0,82,1098,0,75,226,0,3,0,0,0,-234,114,2418
2024/6/1,17:30,2422,0,0,1189,0,80,1242,0,73,127,0,4,0,0,0,-408,114,2422
