単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/6/1,00:00,4927,0,780,1109,46,614,299,0,247,0,0,3,0,-31,0,1860,0,4927
2024/6/1,00:30,4736,0,787,1092,45,616,298,0,247,0,0,3,0,0,0,1648,0,4736
2024/6/1,01:00,4765,0,771,1046,45,614,312,0,247,0,0,8,0,54,0,1668,0,4765
2024/6/1,01:30,4745,0,816,1050,45,612,311,0,247,0,0,7,0,127,0,1530,0,4745
2024/6/1,02:00,4881,0,891,1088,46,614,308,0,246,0,0,6,0,125,0,1558,0,4882
2024/6/1,02:30,4915,0,902,1027,46,614,286,0,246,0,0,9,0,143,0,1642,0,4915
2024/6/1,03:00,5186,0,1005,1031,47,612,282,0,246,0,0,12,0,179,0,1774,0,5188
2024/6/1,03:30,5269,0,939,1088,49,614,279,0,246,0,0,12,0,264,0,1778,0,5269
2024/6/1,04:00,5499,0,1013,1097,49,614,285,0,246,0,0,12,0,339,0,1844,0,5499
2024/6/1,04:30,5558,0,976,1019,49,612,262,0,246,0,0,12,0,441,0,1942,0,5559
2024/6/1,05:00,5570,0,1019,966,49,612,280,0,246,35,0,11,0,443,0,1910,0,5571
2024/6/1,05:30,5229,0,759,944,48,613,301,0,248,230,0,11,0,358,0,1716,0,5228
2024/6/1,06:00,5046,0,409,872,48,608,304,0,246,525,0,11,0,317,0,1706,0,5046
2024/6/1,06:30,4840,0,353,861,47,552,276,0,231,960,0,9,0,117,0,1434,0,4840
2024/6/1,07:00,4670,0,382,732,47,399,253,0,207,1513,0,8,0,3,0,1126,0,4670
2024/6/1,07:30,4725,0,443,625,46,325,247,0,188,2070,0,7,0,-72,0,846,0,4725
2024/6/1,08:00,4823,0,512,630,46,325,264,0,178,2734,0,7,0,-125,0,252,0,4823
2024/6/1,08:30,4896,0,410,578,45,325,261,0,177,3380,0,8,0,-424,0,136,0,4896
2024/6/1,09:00,4992,0,363,565,45,325,260,0,176,3901,0,5,0,-761,0,112,0,4991
2024/6/1,09:30,4957,0,295,560,45,326,268,0,177,4090,248,5,0,-852,0,44,0,4958
2024/6/1,10:00,5158,0,298,563,45,321,289,0,177,4217,524,9,0,-845,0,84,0,5158
2024/6/1,10:30,5171,0,465,563,45,329,300,0,177,3782,1284,8,0,-782,0,284,0,5171
2024/6/1,11:00,5279,0,482,561,45,326,301,0,177,3613,1633,10,0,-640,0,404,0,5279
2024/6/1,11:30,5437,0,568,609,44,326,304,0,177,3569,1779,11,0,-610,0,438,0,5436
2024/6/1,12:00,5380,0,496,677,44,324,285,0,178,3683,1733,15,0,-608,0,286,0,5380
2024/6/1,12:30,5320,0,543,560,44,326,269,0,176,3715,1665,14,0,-596,0,270,0,5321
2024/6/1,13:00,5486,0,599,621,44,327,277,0,176,3696,1482,13,0,-545,0,276,0,5484
2024/6/1,13:30,5438,0,619,674,44,323,256,0,176,3353,1547,16,0,-292,0,268,0,5437
2024/6/1,14:00,5434,0,611,710,44,328,241,0,176,3180,1417,13,0,-59,0,188,0,5432
2024/6/1,14:30,5494,0,633,807,45,325,244,0,177,3220,938,15,0,88,0,-60,0,5494
2024/6/1,15:00,5425,0,643,876,45,323,242,0,177,2938,721,14,0,146,0,20,0,5424
2024/6/1,15:30,5310,0,623,984,45,329,259,0,177,2600,474,13,0,168,0,112,0,5310
2024/6/1,16:00,5550,0,590,1004,47,373,299,0,186,2490,0,7,0,14,0,540,0,5550
2024/6/1,16:30,5459,0,738,1024,47,476,321,0,212,1859,0,6,0,283,0,492,0,5458
2024/6/1,17:00,5646,0,978,1092,47,577,316,0,237,1268,0,8,0,260,0,864,0,5647
2024/6/1,17:30,5457,0,946,1096,48,605,291,0,244,715,0,8,0,34,1,1470,0,5458
2024/6/1,18:00,5512,0,984,1098,48,608,284,0,247,363,0,6,0,-34,1,1908,0,5513
2024/6/1,18:30,5480,0,959,1098,48,608,275,0,248,121,0,9,0,173,1,1940,0,5480
2024/6/1,19:00,5546,0,1111,1112,48,608,271,0,247,3,0,10,0,369,1,1764,0,5544
2024/6/1,19:30,5455,0,994,1113,49,611,273,0,247,0,0,8,0,264,1,1898,0,5458
2024/6/1,20:00,5425,0,869,1113,49,611,297,0,247,0,0,7,0,200,1,2032,0,5426
2024/6/1,20:30,5269,0,795,1102,48,613,316,0,247,0,0,7,0,159,1,1980,0,5268
2024/6/1,21:00,5199,0,811,1087,48,607,321,0,248,0,0,6,0,95,1,1976,0,5200
2024/6/1,21:30,5116,0,856,1030,48,611,323,0,246,0,0,4,0,29,1,1968,0,5116
2024/6/1,22:00,4977,0,757,957,47,614,339,0,246,0,0,7,0,165,1,1844,0,4977
2024/6/1,22:30,4799,0,809,982,47,614,293,0,247,0,0,8,0,59,1,1740,0,4800
2024/6/1,23:00,4744,0,772,951,47,612,263,0,248,0,0,11,0,55,1,1784,0,4744
2024/6/1,23:30,4647,0,850,982,47,616,263,0,248,0,0,10,0,59,0,1572,0,4647
2024/6/2,00:00,4577,0,805,1030,46,612,249,0,250,0,0,11,0,169,0,1404,0,4576
2024/6/2,00:30,4462,0,691,1055,46,612,247,0,250,0,0,11,0,138,0,1412,0,4462
2024/6/2,01:00,4539,0,768,1015,46,614,248,0,250,0,0,9,0,66,0,1524,0,4540
2024/6/2,01:30,4361,0,494,999,46,614,245,0,251,0,0,9,0,-13,0,1716,0,4361
2024/6/2,02:00,4521,0,605,1012,46,616,248,0,251,0,0,9,0,-86,0,1820,0,4521
2024/6/2,02:30,4592,0,621,1001,46,612,282,0,249,0,0,18,0,150,0,1612,0,4591
2024/6/2,03:00,4867,0,682,1019,47,614,282,0,250,0,0,25,0,149,0,1800,0,4868
2024/6/2,03:30,4948,0,658,1063,47,612,283,0,249,0,0,36,0,141,0,1858,0,4947
2024/6/2,04:00,5138,0,636,1019,47,612,284,0,250,0,0,34,0,369,0,1886,0,5137
2024/6/2,04:30,5228,0,522,998,48,614,286,0,250,0,0,26,0,512,0,1972,0,5228
2024/6/2,05:00,5128,0,481,994,48,613,283,0,250,43,0,24,0,588,0,1804,0,5128
2024/6/2,05:30,4969,0,450,903,48,608,254,0,238,298,0,20,0,476,0,1672,0,4967
2024/6/2,06:00,4817,0,594,876,46,541,244,0,213,721,0,21,0,197,0,1364,0,4817
2024/6/2,06:30,4703,0,469,862,43,406,254,0,191,1225,0,14,0,70,0,1168,0,4702
2024/6/2,07:00,4577,0,420,842,42,353,252,0,183,1737,0,13,0,34,0,700,0,4576
2024/6/2,07:30,4550,0,410,786,41,353,257,0,182,2294,0,13,0,-434,0,648,0,4550
2024/6/2,08:00,4678,0,445,722,40,353,307,0,181,2698,0,18,0,-179,0,92,0,4677
2024/6/2,08:30,4711,0,395,639,39,335,300,0,180,3043,0,13,0,-182,0,-52,0,4710
2024/6/2,09:00,4804,0,469,603,40,323,293,0,180,3343,0,9,0,-415,0,-40,0,4805
2024/6/2,09:30,4835,0,579,625,40,323,262,0,180,3582,0,6,0,-673,0,-88,0,4836
2024/6/2,10:00,4817,0,549,611,40,325,230,0,180,3488,357,8,0,-846,0,232,0,4817
2024/6/2,10:30,5060,0,594,700,40,323,231,0,180,3521,450,9,0,-672,0,134,0,5060
2024/6/2,11:00,4879,0,524,714,40,323,228,0,180,3004,956,9,0,-417,0,274,0,4879
2024/6/2,11:30,5111,0,510,726,40,327,232,0,180,2904,1143,10,0,-145,0,326,0,5110
2024/6/2,12:00,4893,0,442,771,40,325,238,0,183,3052,1091,10,0,-213,0,46,0,4894
2024/6/2,12:30,5058,0,378,712,41,323,240,0,182,3756,567,14,0,-788,0,200,0,5058
2024/6/2,13:00,5026,0,311,714,40,325,276,0,181,3763,486,18,0,-819,0,216,0,5025
2024/6/2,13:30,4953,0,465,670,40,327,318,0,181,3756,393,31,0,-610,0,-224,0,4954
2024/6/2,14:00,5067,0,519,650,40,323,300,0,181,3921,0,34,0,-393,0,-508,0,5067
2024/6/2,14:30,5043,0,400,626,40,323,264,0,182,3469,126,34,0,-104,0,-190,0,5044
2024/6/2,15:00,5109,0,477,776,39,325,293,0,182,3063,68,31,0,54,0,-132,0,5108
2024/6/2,15:30,5133,0,539,861,40,323,298,0,182,2689,0,36,0,180,0,-14,0,5134
2024/6/2,16:00,5176,0,592,876,40,323,275,0,182,2163,0,30,0,13,0,680,0,5174
2024/6/2,16:30,5145,0,856,945,41,349,296,0,192,1566,0,29,0,0,0,872,0,5146
2024/6/2,17:00,5183,0,870,1008,42,448,306,0,217,1070,0,25,0,43,1,1152,0,5182
2024/6/2,17:30,5308,0,963,1071,45,579,306,0,238,695,0,20,0,232,1,1160,0,5310
2024/6/2,18:00,5325,0,917,1299,47,618,294,0,248,371,0,16,0,168,1,1346,0,5325
2024/6/2,18:30,5494,0,953,1339,48,626,285,0,252,141,0,12,0,181,1,1656,0,5494
2024/6/2,19:00,5501,0,989,1542,48,628,276,0,252,3,0,14,0,293,1,1454,0,5500
