単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/08/01,00:00,14864,0,7974,3820,0,280,1332,2,254,0,0,40,0,6,2,1132,22,14864
2024/08/01,00:30,14168,0,6892,3806,0,270,1330,2,260,0,0,36,0,0,0,1550,22,14168
2024/08/01,01:00,13776,0,6680,3836,0,304,1328,2,260,0,0,32,0,-316,0,1610,40,13776
2024/08/01,01:30,13500,0,6414,3812,0,254,1320,2,256,0,0,26,0,-362,0,1738,40,13500
2024/08/01,02:00,13182,0,6240,3834,0,248,1254,2,258,0,0,26,0,-494,0,1784,30,13182
2024/08/01,02:30,13066,0,6480,3814,0,248,1238,2,260,0,0,26,0,-616,0,1590,24,13066
2024/08/01,03:00,12954,0,6076,3830,0,288,1240,0,258,0,0,24,0,-616,0,1850,4,12954
2024/08/01,03:30,12852,0,6008,3818,0,282,1230,2,260,0,0,28,0,-618,0,1838,4,12852
2024/08/01,04:00,12854,0,6088,3830,0,272,1232,2,256,0,0,32,0,-536,0,1668,10,12854
2024/08/01,04:30,12950,0,6184,3814,0,284,1228,2,258,0,0,32,0,-418,0,1556,10,12950
2024/08/01,05:00,13074,0,6474,3828,0,312,1230,2,258,32,0,26,0,-484,0,1388,8,13074
2024/08/01,05:30,13054,0,6066,3806,0,310,1132,2,256,312,0,32,0,-228,0,1268,98,13054
2024/08/01,06:00,13542,0,5656,3842,0,298,1148,2,254,940,0,30,0,-92,0,1366,98,13542
2024/08/01,06:30,14278,0,5930,3806,0,312,1154,2,254,1894,0,40,0,-164,0,950,100,14278
2024/08/01,07:00,15368,0,6328,3836,0,328,1182,2,256,2932,0,32,0,-346,0,720,98,15368
2024/08/01,07:30,16656,0,6258,3812,0,326,1224,0,256,4002,0,32,0,-336,0,986,96,16656
2024/08/01,08:00,18474,0,6170,3840,0,326,1340,2,252,5094,0,30,0,4,0,1412,4,18474
2024/08/01,08:30,20104,0,6832,3806,0,328,1374,2,254,5938,0,26,0,12,0,1532,0,20104
2024/08/01,09:00,21242,0,7430,3838,0,328,1402,2,252,6670,0,18,0,30,0,1268,4,21242
2024/08/01,09:30,22026,0,7470,3810,0,322,1466,2,252,7338,0,16,0,34,0,1318,-2,22026
2024/08/01,10:00,22260,0,7334,3834,0,328,1494,2,248,7676,0,14,0,38,0,1290,2,22260
2024/08/01,10:30,22674,0,7470,3818,0,330,1496,2,250,8090,0,10,0,36,0,1172,0,22674
2024/08/01,11:00,22794,0,7596,3830,0,308,1448,0,246,8204,0,14,0,38,0,1110,0,22794
