単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/10/1,0:00:00,926.5,0,150,640,87,0,1,0,48,0,0,0.5,0,0,0,0,0,926.5
2024/10/1,0:30:00,895.5,0,152,607,87,0,1,0,48,0,0,0.5,0,0,0,0,0,895.5
2024/10/1,1:00:00,877.5,0,146,598,84,0,1,0,48,0,0,0.5,0,0,0,0,0,877.5
2024/10/1,1:30:00,862.5,0,149,580,84,0,1,0,48,0,0,0.5,0,0,0,0,0,862.5
2024/10/1,2:00:00,851.5,0,150,570,82,0,1,0,48,0,0,0.5,0,0,0,0,0,851.5
2024/10/1,2:30:00,860.5,0,151,578,82,0,1,0,48,0,0,0.5,0,0,0,0,0,860.5
2024/10/1,3:00:00,863.4,0,151,583,80,0,1,0,48,0,0,0.4,0,0,0,0,0,863.4
2024/10/1,3:30:00,859.3,0,148,582,80,0,1,0,48,0,0,0.3,0,0,0,0,0,859.3
2024/10/1,4:00:00,858.5,0,149,580,81,0,1,0,47,0,0,0.5,0,0,0,0,0,858.5
2024/10/1,4:30:00,874.6,0,149,596,81,0,1,0,47,0,0,0.6,0,0,0,0,0,874.6
2024/10/1,5:00:00,895.5,0,150,613,84,0,1,0,47,0,0,0.5,0,0,0,0,0,895.5
2024/10/1,5:30:00,897.5,0,148,617,84,0,1,0,47,0,0,0.5,0,0,0,0,0,897.5
2024/10/1,6:00:00,913.4,0,150,626,89,0,1,0,47,0,0,0.4,0,0,0,0,0,913.4
2024/10/1,6:30:00,949.6,0,149,658,89,0,1,0,47,5,0,0.6,0,0,0,0,0,949.6
2024/10/1,7:00:00,1020.6,0,150,695,102,0,1,0,47,25,0,0.6,0,0,0,0,0,1020.6
2024/10/1,7:30:00,1095.5,0,148,739,102,0,1,0,47,58,0,0.5,0,0,0,0,0,1095.5
2024/10/1,8:00:00,1215.6,0,151,796,120,0,1,0,47,100,0,0.6,0,0,0,0,0,1215.6
2024/10/1,8:30:00,1297.6,0,153,837,120,0,1,0,47,139,0,0.6,0,0,0,0,0,1297.6
2024/10/1,9:00:00,1347.9,0,150,855,129,0,1,0,47,165,0,0.9,0,0,0,0,0,1347.9
2024/10/1,9:30:00,1383.7,0,150,874,129,0,1,0,47,182,0,0.7,0,0,0,0,0,1383.7
2024/10/1,10:00:00,1421.9,0,149,880,137,0,1,0,47,207,0,0.9,0,0,0,0,0,1421.9
2024/10/1,10:30:00,1407.8,0,178,834,137,0,1,0,47,210,0,0.8,0,0,0,0,0,1407.8
2024/10/1,11:00:00,1435.4,0,209,813,136,0,1,0,47,229,0,0.4,0,0,0,0,0,1435.4
2024/10/1,11:30:00,1437.2,0,210,820,136,0,1,0,47,223,0,0.2,0,0,0,0,0,1437.2
