単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/2/1,00:00,6099,0,900,3407,454,760,381,0,188,0,0,3,0,0,0,6,0,6099
2024/2/1,00:30,6026,0,884,3408,383,752,404,0,188,0,0,5,0,0,0,2,0,6026
2024/2/1,01:00,6135,0,910,3479,308,742,415,0,188,0,0,3,0,0,0,88,0,6133
2024/2/1,01:30,6210,0,858,3473,304,744,418,0,188,0,0,5,0,0,0,220,0,6210
2024/2/1,02:00,6270,0,692,3385,305,744,402,0,188,0,0,4,0,0,0,550,0,6270
2024/2/1,02:30,6404,0,676,3375,305,743,400,0,188,0,0,5,0,0,0,712,0,6404
2024/2/1,03:00,6558,0,859,3469,307,750,404,0,188,0,0,7,0,0,0,574,0,6558
2024/2/1,03:30,6700,0,791,3522,351,749,449,0,188,0,0,6,0,0,0,644,0,6700
2024/2/1,04:00,6747,0,780,3583,431,746,475,0,187,0,0,6,0,0,0,538,0,6746
2024/2/1,04:30,6758,0,820,3659,463,742,466,0,188,0,0,9,0,0,0,412,0,6759
2024/2/1,05:00,6784,0,824,3667,475,744,403,0,188,0,0,9,0,0,0,474,0,6784
2024/2/1,05:30,6834,0,887,3635,471,747,418,0,189,0,0,9,0,0,0,478,0,6834
2024/2/1,06:00,7058,0,1187,3591,473,744,392,0,189,0,0,10,0,0,0,472,0,7058
2024/2/1,06:30,7186,0,1332,3729,472,746,412,0,188,0,0,7,0,0,0,300,0,7186
2024/2/1,07:00,7390,0,1281,3819,471,752,437,0,188,6,0,12,0,0,0,424,0,7390
2024/2/1,07:30,7599,0,1526,4173,474,749,438,0,188,87,0,16,0,0,0,-52,0,7599
2024/2/1,08:00,7869,0,1472,4237,476,785,428,0,186,142,0,16,0,0,0,128,0,7870
2024/2/1,08:30,8154,0,1443,4124,477,815,453,0,185,256,0,18,0,0,0,384,0,8155
2024/2/1,09:00,8237,0,1358,4114,475,818,467,0,180,417,0,20,0,32,0,356,0,8237
2024/2/1,09:30,8165,0,1555,3978,473,826,522,0,180,550,0,25,0,68,0,-12,0,8165
2024/2/1,10:00,7905,0,1152,3850,474,854,516,0,180,734,0,24,0,0,0,120,0,7904
2024/2/1,10:30,7837,0,1151,3682,473,869,492,0,181,978,0,44,0,0,0,-32,0,7838
2024/2/1,11:00,7798,0,1048,3718,436,816,445,0,181,1142,0,61,0,0,0,-48,0,7799
2024/2/1,11:30,7794,0,1063,3625,374,846,448,0,181,1289,0,95,0,0,0,-126,0,7795
2024/2/1,12:00,7615,0,1319,3680,314,859,422,0,182,942,0,99,0,32,0,-236,0,7613
2024/2/1,12:30,7470,0,1197,3691,288,810,409,0,182,807,0,98,0,2,0,-14,0,7470
2024/2/1,13:00,7856,0,1252,3747,289,783,390,0,180,726,0,101,0,52,0,336,0,7856
2024/2/1,13:30,7902,0,1365,3796,354,757,381,0,179,648,0,98,0,131,0,192,0,7901
2024/2/1,14:00,7771,0,1317,3783,441,756,442,0,179,633,0,97,0,131,0,-8,0,7771
2024/2/1,14:30,7777,0,1495,3758,466,784,454,0,179,640,0,101,0,4,0,-102,0,7779
2024/2/1,15:00,7769,0,1616,3781,473,780,460,0,180,483,0,99,0,64,0,-168,0,7768
2024/2/1,15:30,7926,0,1701,3800,473,802,428,0,180,389,0,95,0,131,0,-74,0,7925
2024/2/1,16:00,7934,0,1550,3784,470,785,397,0,182,283,0,107,0,52,0,324,0,7934
2024/2/1,16:30,7947,0,1542,3987,474,771,420,0,182,156,0,123,0,125,0,168,0,7948
2024/2/1,17:00,7993,0,1486,4215,474,754,440,0,182,39,0,124,0,81,0,198,0,7993
2024/2/1,17:30,8154,0,1634,4283,478,754,454,0,182,0,0,128,0,133,1,108,0,8155
2024/2/1,18:00,8239,0,1491,4283,477,757,483,0,183,0,0,133,0,131,1,302,0,8241
2024/2/1,18:30,8207,0,1544,4295,472,755,518,0,185,0,0,131,0,133,1,174,0,8208
2024/2/1,19:00,8106,0,1489,4285,476,752,502,0,183,0,0,137,0,77,1,204,0,8106
2024/2/1,19:30,7907,0,1446,4214,477,759,492,0,183,0,0,125,0,0,0,212,0,7908
2024/2/1,20:00,7908,0,1568,4135,480,762,477,0,183,0,0,130,0,117,0,56,0,7908
2024/2/1,20:30,7713,0,1431,4062,479,756,452,0,183,0,0,127,0,11,0,212,0,7713
2024/2/1,21:00,7581,0,1461,4020,476,752,445,0,183,0,0,123,0,0,0,122,0,7582
2024/2/1,21:30,7258,0,1278,4017,476,754,449,0,183,0,0,109,0,0,0,-8,0,7258
2024/2/1,22:00,7007,0,1271,3785,468,747,451,0,182,0,0,103,0,0,0,0,0,7007
2024/2/1,22:30,6716,0,1235,3640,471,747,429,0,182,0,0,104,0,0,0,-92,0,6716
2024/2/1,23:00,6627,0,1559,3562,473,747,431,0,184,0,0,105,0,0,0,-434,0,6627
2024/2/1,23:30,6391,0,1489,3473,471,749,428,0,184,0,0,107,0,0,0,-510,0,6391
2024/2/2,00:00,6506,0,1374,3405,471,743,413,0,182,0,0,103,0,0,0,-186,0,6505
2024/2/2,00:30,6422,0,1435,3325,475,745,406,0,182,0,0,96,0,0,0,-242,0,6422
2024/2/2,01:00,6506,0,1372,3240,473,743,393,0,182,0,0,91,0,-1,0,12,0,6505
2024/2/2,01:30,6465,0,1265,3123,472,745,389,0,182,0,0,80,0,-75,0,284,0,6465
2024/2/2,02:00,6688,0,1444,3194,476,745,402,0,182,0,0,80,0,-75,0,240,0,6688
2024/2/2,02:30,6813,0,1346,3398,475,744,410,0,182,0,0,72,0,-55,0,240,0,6812
2024/2/2,03:00,7016,0,1299,3475,473,752,404,0,181,0,0,77,0,0,0,356,0,7017
2024/2/2,03:30,7146,0,1493,3557,481,746,426,0,182,0,0,73,0,0,0,188,0,7146
2024/2/2,04:00,7250,0,1323,3672,474,743,432,0,182,0,0,67,0,0,0,356,0,7249
2024/2/2,04:30,7136,0,1278,3561,476,749,433,0,181,0,0,67,0,0,0,390,0,7135
2024/2/2,05:00,7300,0,1392,3625,474,743,433,0,182,0,0,74,0,0,0,378,0,7301
2024/2/2,05:30,7334,0,1329,3723,473,747,438,0,184,0,0,70,0,0,0,370,0,7334
2024/2/2,06:00,7660,0,1315,4055,472,746,429,0,184,0,0,66,0,0,0,394,0,7661
2024/2/2,06:30,7844,0,1431,4204,475,747,428,0,183,0,0,62,0,0,0,314,0,7844
2024/2/2,07:00,8049,0,1314,4198,473,754,430,0,183,8,0,52,0,0,0,638,0,8050
2024/2/2,07:30,8156,0,1498,4248,480,758,428,0,183,139,0,48,0,20,0,354,0,8156
2024/2/2,08:00,8451,0,1708,4107,480,750,467,0,180,322,0,54,0,201,0,182,0,8451
2024/2/2,08:30,8740,0,1800,3941,481,752,485,0,180,563,0,50,0,407,0,82,0,8741
2024/2/2,09:00,8826,0,1781,3677,477,752,470,0,175,877,0,51,0,542,0,24,0,8826
2024/2/2,09:30,8643,0,1746,3751,476,757,439,0,173,1297,0,57,0,437,0,-490,0,8643
2024/2/2,10:00,8375,0,1401,3690,470,758,436,0,172,1855,0,50,0,79,0,-538,0,8373
2024/2/2,10:30,8043,0,836,3249,445,755,414,0,172,2542,0,45,0,-351,0,-64,0,8043
2024/2/2,11:00,7693,0,532,3034,424,749,405,0,173,3216,0,47,0,-659,0,-228,0,7693
2024/2/2,11:30,7608,0,626,2584,436,753,427,0,175,3808,0,38,0,-727,0,-512,0,7608
2024/2/2,12:00,7212,0,510,2441,410,755,468,0,177,4015,0,35,0,-683,0,-916,0,7212
2024/2/2,12:30,7067,0,507,2345,328,751,432,0,176,4045,0,36,0,-1037,0,-516,0,7067
2024/2/2,13:00,7249,0,556,2316,306,750,422,0,175,3985,0,35,0,-429,0,-868,0,7248
2024/2/2,13:30,7182,0,575,2525,287,751,428,0,175,3838,0,31,0,-304,0,-1124,0,7182
2024/2/2,14:00,7157,0,586,2560,288,765,427,0,175,3481,0,32,0,-101,0,-1058,0,7155
2024/2/2,14:30,7298,0,704,2914,302,770,424,0,175,2980,0,27,0,0,0,-998,0,7298
2024/2/2,15:00,7331,0,744,3260,351,768,420,0,176,2261,0,27,0,0,0,-676,0,7331
2024/2/2,15:30,7424,0,797,3436,405,786,430,0,177,1628,0,25,0,0,0,-258,0,7426
2024/2/2,16:00,7595,0,1097,3577,455,769,454,0,178,959,0,34,0,0,0,72,0,7595
2024/2/2,16:30,7658,0,1305,3897,458,756,461,0,179,500,0,33,0,79,1,-12,0,7657
2024/2/2,17:00,7781,0,1460,4156,464,752,476,0,180,154,0,23,0,0,1,116,0,7782
2024/2/2,17:30,7893,0,1602,4262,468,754,494,0,180,1,0,27,0,28,1,76,0,7893
2024/2/2,18:00,8153,0,1502,4285,468,756,477,0,182,0,0,34,0,71,1,378,0,8154
2024/2/2,18:30,8181,0,1538,4255,465,752,481,0,182,0,0,31,0,0,0,476,0,8180
2024/2/2,19:00,8154,0,1613,4259,466,754,461,0,181,0,0,30,0,0,0,392,0,8156
2024/2/2,19:30,7900,0,1517,4239,463,754,400,0,181,0,0,24,0,0,0,322,0,7900
2024/2/2,20:00,7805,0,1468,4239,467,756,400,0,181,0,0,31,0,0,0,264,0,7806
2024/2/2,20:30,7776,0,1647,4212,465,756,409,0,180,0,0,47,0,0,0,60,0,7776
2024/2/2,21:00,7631,0,1653,4129,467,752,418,0,180,0,0,52,0,0,0,-20,0,7631
2024/2/2,21:30,7361,0,1433,3947,462,758,422,0,180,0,0,55,0,0,0,104,0,7361
2024/2/2,22:00,7104,0,1390,3842,453,750,417,0,180,0,0,49,0,0,0,22,0,7103
2024/2/2,22:30,6956,0,1390,3765,288,750,404,0,180,0,0,54,0,0,0,124,0,6955
2024/2/2,23:00,6858,0,1449,3642,200,757,416,0,180,0,0,59,0,0,0,156,0,6859
2024/2/2,23:30,6674,0,1384,3537,112,747,434,0,180,0,0,54,0,0,0,226,0,6674
2024/2/3,00:00,6686,0,1484,3504,61,748,402,0,179,0,0,58,0,0,0,250,0,6686
2024/2/3,00:30,6555,0,1259,3413,62,742,402,0,179,0,0,56,0,0,0,444,0,6557
2024/2/3,01:00,6618,0,1345,3396,62,742,415,0,179,0,0,63,0,0,0,416,0,6618
2024/2/3,01:30,6660,0,1431,3337,63,743,387,0,179,0,0,69,0,0,0,452,0,6661
2024/2/3,02:00,6792,0,1527,3273,63,744,385,0,179,0,0,67,0,0,0,554,0,6792
2024/2/3,02:30,6968,0,1585,3267,64,744,379,0,179,0,0,68,0,0,0,682,0,6968
2024/2/3,03:00,7122,0,1518,3277,64,746,356,0,179,0,0,73,0,0,0,908,0,7121
2024/2/3,03:30,7196,0,1521,3252,65,744,355,0,179,0,0,76,0,0,0,1004,0,7196
2024/2/3,04:00,7114,0,1475,3272,65,744,367,0,179,0,0,81,0,0,0,932,0,7115
2024/2/3,04:30,7056,0,1516,3271,65,746,367,0,179,0,0,84,0,0,0,828,0,7056
2024/2/3,05:00,7041,0,1357,3284,64,751,391,0,179,0,0,94,0,0,0,920,0,7040
2024/2/3,05:30,7098,0,1535,3492,64,743,392,0,180,0,0,104,0,0,0,588,0,7098
2024/2/3,06:00,7094,0,1510,3717,64,746,402,0,180,0,0,98,0,0,0,376,0,7093
2024/2/3,06:30,7254,0,1518,3778,63,744,410,0,181,0,0,84,0,0,0,476,0,7254
2024/2/3,07:00,7260,0,1383,3773,64,742,386,0,180,19,0,72,0,0,0,640,0,7259
2024/2/3,07:30,7428,0,1538,3789,64,742,381,0,180,278,0,69,0,60,0,328,0,7429
2024/2/3,08:00,7553,0,1327,3622,65,754,384,0,178,723,0,76,0,0,0,424,0,7553
2024/2/3,08:30,7677,0,1411,3227,65,715,381,0,177,1129,0,81,0,0,0,492,0,7678
2024/2/3,09:00,7690,0,1298,3103,66,704,389,0,177,1444,0,79,0,0,0,430,0,7690
2024/2/3,09:30,7450,0,929,3047,65,700,400,0,178,1631,0,55,0,0,0,446,0,7451
2024/2/3,10:00,7171,0,659,3016,65,713,379,0,178,1675,0,51,0,-154,0,588,0,7170
2024/2/3,10:30,6931,0,625,2999,64,706,425,0,178,1901,0,40,0,-489,0,482,0,6931
2024/2/3,11:00,6948,0,789,2618,64,707,451,0,178,2102,0,28,0,-419,0,430,0,6948
2024/2/3,11:30,6873,0,840,2465,64,700,449,0,178,1961,0,21,0,-491,0,686,0,6873
2024/2/3,12:00,6971,0,867,2521,63,710,404,0,179,1710,0,17,0,-302,0,802,0,6971
2024/2/3,12:30,6720,0,735,2417,64,704,396,0,178,1419,0,15,0,-340,0,1132,0,6720
2024/2/3,13:00,6836,0,621,2434,63,704,398,0,177,1416,0,15,0,-336,0,1344,0,6836
2024/2/3,13:30,6737,0,819,2651,63,706,385,0,177,1348,0,19,0,149,0,420,0,6737
2024/2/3,14:00,6805,0,1092,2929,62,706,391,0,177,1154,0,21,0,113,0,158,0,6803
2024/2/3,14:30,6918,0,1220,3261,62,715,375,0,178,894,0,22,0,59,0,134,0,6920
2024/2/3,15:00,6911,0,1176,3224,62,712,375,0,177,588,0,22,0,1,0,574,0,6911
2024/2/3,15:30,7027,0,1237,3298,63,705,414,0,178,351,0,19,0,58,0,704,0,7027
2024/2/3,16:00,7115,0,1442,3377,63,704,431,0,178,205,0,26,0,0,0,690,0,7116
2024/2/3,16:30,7288,0,1557,3481,63,704,387,0,178,100,0,27,0,0,0,792,0,7289
2024/2/3,17:00,7392,0,1510,3675,64,706,373,0,179,23,0,30,0,0,0,832,0,7392
2024/2/3,17:30,7636,0,1615,3765,64,704,415,0,180,0,0,29,0,23,1,840,0,7636
2024/2/3,18:00,7692,0,1506,3774,65,704,450,0,181,0,0,25,0,6,1,980,0,7692
2024/2/3,18:30,7665,0,1300,3756,65,706,472,0,181,0,0,24,0,0,1,1160,0,7665
2024/2/3,19:00,7587,0,1386,3793,65,704,455,0,180,0,0,27,0,0,1,976,0,7587
2024/2/3,19:30,7541,0,1526,3796,65,706,438,0,179,0,0,31,0,0,0,800,0,7541
2024/2/3,20:00,7480,0,1483,3783,65,708,388,0,179,0,0,35,0,62,0,778,0,7481
2024/2/3,20:30,7385,0,1502,3786,65,708,400,0,179,0,0,37,0,0,0,708,0,7385
2024/2/3,21:00,7184,0,1427,3756,64,708,398,0,179,0,0,37,0,0,0,614,0,7183
2024/2/3,21:30,7027,0,1460,3687,63,706,398,0,179,0,0,32,0,0,0,502,0,7027
2024/2/3,22:00,6849,0,1506,3499,63,699,430,0,179,0,0,30,0,0,0,444,0,6850
2024/2/3,22:30,6707,0,1373,3405,62,703,412,0,179,0,0,22,0,0,0,552,0,6708
2024/2/3,23:00,6534,0,1443,3339,62,699,375,0,180,0,0,20,0,0,0,416,0,6534
2024/2/3,23:30,6327,0,1264,3145,61,695,368,0,181,0,0,21,0,0,0,592,0,6327
2024/2/4,00:00,6372,0,1517,3222,61,690,380,0,179,0,0,28,0,68,0,228,0,6373
2024/2/4,00:30,6284,0,1225,3302,61,686,383,0,179,0,0,33,0,0,0,416,0,6285
2024/2/4,01:00,6251,0,997,3296,61,692,386,0,179,0,0,34,0,0,0,606,0,6251
2024/2/4,01:30,6312,0,1014,3298,62,690,409,0,179,0,0,28,0,0,0,632,0,6312
2024/2/4,02:00,6357,0,1014,3283,62,690,373,0,178,0,0,28,0,0,0,728,0,6356
2024/2/4,02:30,6544,0,1205,3269,62,690,352,0,179,0,0,34,0,0,0,752,0,6543
2024/2/4,03:00,6689,0,1155,3280,63,694,346,0,178,0,0,36,0,0,0,936,0,6688
2024/2/4,03:30,6741,0,1122,3268,64,690,346,0,178,0,0,34,0,0,0,1038,0,6740
2024/2/4,04:00,6755,0,1170,3278,64,692,342,0,178,0,0,32,0,0,0,1000,0,6756
2024/2/4,04:30,6684,0,1175,3206,64,690,344,0,178,0,0,37,0,0,0,990,0,6684
2024/2/4,05:00,6600,0,1107,3182,64,690,371,0,179,0,0,40,0,0,0,966,0,6599
2024/2/4,05:30,6372,0,988,3088,63,709,390,0,180,0,0,43,0,0,0,912,0,6373
2024/2/4,06:00,6418,0,1158,3343,63,695,425,0,181,0,0,40,0,0,0,514,0,6419
2024/2/4,06:30,6412,0,1146,3552,62,704,429,0,180,0,0,37,0,29,0,272,0,6411
2024/2/4,07:00,6522,0,1216,3703,62,700,432,0,179,10,0,35,0,44,0,140,0,6521
2024/2/4,07:30,6630,0,1241,3717,63,693,425,0,179,133,0,37,0,129,0,12,0,6629
2024/2/4,08:00,6760,0,1395,3506,63,689,421,0,177,328,0,36,0,126,0,18,0,6759
2024/2/4,08:30,6875,0,1354,3109,62,689,419,0,177,592,0,35,0,196,0,242,0,6875
2024/2/4,09:00,7082,0,1450,2769,61,691,436,0,177,866,0,28,0,190,0,414,0,7082
2024/2/4,09:30,6849,0,1161,2765,60,689,435,0,178,1179,0,29,0,76,0,278,0,6850
2024/2/4,10:00,6830,0,995,2624,59,689,402,0,178,1668,0,35,0,0,0,180,0,6830
2024/2/4,10:30,6435,0,729,2503,59,689,388,0,178,2208,0,24,0,-257,0,-86,0,6435
2024/2/4,11:00,6455,0,711,2651,58,691,385,0,178,2661,0,21,0,-696,0,-204,0,6456
2024/2/4,11:30,6192,0,724,2516,58,691,388,0,178,2736,0,23,0,-1014,0,-108,0,6192
2024/2/4,12:00,6248,0,821,2671,59,689,430,0,179,2725,0,20,0,-1193,0,-152,0,6249
2024/2/4,12:30,5995,0,755,2514,58,704,428,0,178,2686,0,18,0,-1691,0,344,0,5994
2024/2/4,13:00,6043,0,840,2581,58,691,384,0,178,2420,0,18,0,-1797,0,670,0,6043
2024/2/4,13:30,5988,0,815,2749,63,692,389,0,177,2144,0,24,0,-1805,0,738,0,5986
2024/2/4,14:00,6063,0,859,3090,103,691,402,0,177,1763,0,30,0,-1608,0,556,0,6063
2024/2/4,14:30,5901,0,653,3039,155,696,414,0,178,1396,0,37,0,-1038,0,372,0,5902
2024/2/4,15:00,6075,0,679,2841,212,693,390,0,178,1133,0,32,0,-462,0,380,0,6076
2024/2/4,15:30,6165,0,733,2872,289,689,412,0,178,804,0,29,0,-100,0,260,0,6166
2024/2/4,16:00,6348,0,983,2881,290,689,409,0,178,524,0,39,0,0,0,354,0,6347
2024/2/4,16:30,6473,0,1129,3250,285,692,414,0,178,262,0,40,0,-56,0,278,0,6472
2024/2/4,17:00,6859,0,1294,3567,289,689,420,0,179,83,0,39,0,0,0,300,0,6860
2024/2/4,17:30,7233,0,1548,3700,333,689,443,0,179,0,0,40,0,0,0,300,0,7232
2024/2/4,18:00,7469,0,1566,3771,458,687,443,0,180,0,0,46,0,0,1,316,0,7468
2024/2/4,18:30,7446,0,1503,3775,462,689,485,0,180,0,0,53,0,0,1,298,0,7446
2024/2/4,19:00,7421,0,1370,3717,464,693,482,0,178,0,0,53,0,0,1,462,0,7420
2024/2/4,19:30,7196,0,1343,3607,461,691,448,0,178,0,0,57,0,0,1,410,0,7196
2024/2/4,20:00,7247,0,1526,3750,465,689,398,0,178,0,0,68,0,0,0,172,0,7246
2024/2/4,20:30,7075,0,1419,3769,465,687,382,0,178,0,0,69,0,0,0,108,0,7077
2024/2/4,21:00,7078,0,1614,3775,462,689,371,0,178,0,0,76,0,0,0,-88,0,7077
2024/2/4,21:30,6703,0,1279,3748,459,689,371,0,177,0,0,76,0,0,0,-96,0,6703
2024/2/4,22:00,6436,0,1212,3455,459,697,352,0,177,0,0,72,0,0,0,12,0,6436
2024/2/4,22:30,6179,0,1111,3226,442,692,357,0,177,0,0,70,0,0,0,104,0,6179
2024/2/4,23:00,6084,0,1171,3198,366,694,362,0,179,0,0,67,0,0,0,48,0,6085
2024/2/4,23:30,5932,0,1028,3069,280,692,424,0,179,0,0,63,0,0,0,196,0,5931
2024/2/5,00:00,5844,0,952,2873,370,687,418,0,178,0,0,61,0,0,0,304,0,5843
2024/2/5,00:30,5762,0,926,2738,452,689,390,0,178,0,0,52,0,-113,0,450,0,5762
2024/2/5,01:00,5878,0,951,2743,449,687,389,0,178,0,0,54,0,-148,0,576,0,5879
2024/2/5,01:30,5997,0,889,2691,452,687,389,0,178,0,0,55,0,-148,0,804,0,5997
2024/2/5,02:00,6178,0,931,2542,449,689,387,0,177,0,0,76,0,-138,0,1064,0,6177
2024/2/5,02:30,6478,0,949,2638,453,689,386,0,177,0,0,73,0,0,0,1112,0,6477
2024/2/5,03:00,6581,0,845,2757,451,691,380,0,177,0,0,67,0,0,0,1212,0,6580
2024/2/5,03:30,6715,0,834,2776,452,689,402,0,177,0,0,88,0,0,0,1296,0,6714
2024/2/5,04:00,6815,0,890,2946,452,691,439,0,177,0,0,79,0,0,0,1140,0,6814
2024/2/5,04:30,6921,0,827,3010,459,689,423,0,177,0,0,105,0,0,0,1232,0,6922
2024/2/5,05:00,7018,0,1021,3219,458,689,392,0,178,0,0,91,0,0,0,970,0,7018
2024/2/5,05:30,7102,0,1105,3048,407,697,382,0,179,0,0,115,0,0,0,1170,0,7103
2024/2/5,06:00,7329,0,1387,3171,454,719,386,0,179,0,0,136,0,0,0,896,0,7328
2024/2/5,06:30,7576,0,1552,3179,460,716,381,0,179,0,0,145,0,0,0,964,0,7576
2024/2/5,07:00,7798,0,1444,3331,462,711,384,0,179,9,0,143,0,0,0,1136,0,7799
2024/2/5,07:30,8140,0,1553,3381,461,691,384,0,179,53,0,145,0,0,0,1292,0,8139
2024/2/5,08:00,8660,0,1904,3364,462,695,421,0,175,97,0,136,0,414,0,992,0,8660
2024/2/5,08:30,9152,0,2094,3372,480,712,472,0,175,175,0,134,0,873,0,664,0,9151
2024/2/5,09:00,9261,0,2112,3373,481,728,482,0,173,251,0,104,0,626,0,932,0,9262
2024/2/5,09:30,9388,0,2097,3373,482,730,450,0,173,357,0,70,0,573,0,1082,0,9387
2024/2/5,10:00,9247,0,2070,3380,481,737,434,0,174,437,0,51,0,318,0,1164,0,9246
2024/2/5,10:30,9269,0,2082,3380,479,728,404,0,174,464,0,38,0,391,0,1128,0,9268
2024/2/5,11:00,9111,0,2044,3378,450,725,389,0,174,466,0,36,0,191,0,1258,0,9111
2024/2/5,11:30,8995,0,2072,3377,460,750,390,0,174,450,0,39,0,324,0,958,0,8994
2024/2/5,12:00,8549,0,1917,3356,466,757,378,0,175,450,0,54,0,81,0,916,0,8550
2024/2/5,12:30,8502,0,1982,3374,467,764,372,0,174,430,0,63,0,190,0,684,0,8500
2024/2/5,13:00,8701,0,2094,3383,468,750,373,0,174,437,0,67,0,310,0,644,0,8700
