単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/01/01,00:00,11670,0,5994,2166,0,266,440,2,310,0,0,272,0,186,0,1988,46,11670
2025/01/01,00:30,11358,0,5882,2132,0,292,436,2,310,0,0,268,0,230,0,1760,46,11358
2025/01/01,01:00,11260,0,5668,2092,0,288,430,2,312,0,0,264,0,348,0,1798,58,11260
2025/01/01,01:30,11124,0,4882,2074,0,272,428,2,308,0,0,256,0,242,0,2604,56,11124
2025/01/01,02:00,11124,0,4936,2096,0,276,450,2,310,0,0,248,0,202,0,2568,36,11124
2025/01/01,02:30,11196,0,5604,2072,0,314,442,4,304,0,0,246,0,232,0,1950,28,11196
2025/01/01,03:00,11218,0,5330,2092,0,320,442,2,304,0,0,216,0,208,0,2274,30,11218
2025/01/01,03:30,11048,0,4972,2074,0,328,422,2,308,0,0,214,0,30,0,2672,26,11048
2025/01/01,04:00,11056,0,5150,2092,0,306,426,2,304,0,0,214,0,4,0,2520,38,11056
2025/01/01,04:30,10950,0,4856,2064,0,320,432,2,310,0,0,208,0,2,0,2706,50,10950
2025/01/01,05:00,10942,0,5328,2072,0,324,422,2,308,0,0,202,0,2,0,2194,88,10942
2025/01/01,05:30,10822,0,5202,2052,0,360,466,2,304,0,0,178,0,4,0,2170,84,10822
2025/01/01,06:00,10864,0,4976,2050,0,296,480,2,304,0,0,180,0,16,0,2510,50,10864
2025/01/01,06:30,11038,0,5276,2038,0,266,472,2,308,0,0,166,0,210,0,2248,52,11038
2025/01/01,07:00,11248,0,4766,2038,0,266,516,2,302,96,0,166,0,200,0,2840,56,11248
2025/01/01,07:30,11714,0,4486,2030,0,244,560,2,310,814,0,156,0,174,0,2892,46,11714
2025/01/01,08:00,11970,0,3838,1822,0,262,512,2,306,1972,0,146,0,-64,0,3160,14,11970
2025/01/01,08:30,11778,0,2926,1604,0,272,506,2,306,3116,0,146,0,-672,0,3564,8,11778
2025/01/01,09:00,11520,0,2996,1228,0,274,488,2,304,4102,0,148,0,-1654,0,3620,12,11520
2025/01/01,09:30,11176,0,2600,852,0,236,480,2,304,5160,0,148,0,-2056,0,3446,4,11176
2025/01/01,10:00,10920,0,2536,754,0,240,490,2,304,5986,0,164,0,-2758,0,3198,4,10920
2025/01/01,10:30,10634,0,3064,784,0,242,506,2,304,6404,0,170,0,-3246,0,2402,2,10634
2025/01/01,11:00,10404,0,2732,784,0,250,474,2,308,6548,0,180,0,-3086,0,2206,6,10404
2025/01/01,11:30,10452,0,2948,772,0,244,466,2,304,6858,0,214,0,-3086,0,1730,0,10452
2025/01/01,12:00,10316,0,3258,856,0,250,476,2,308,6568,0,202,0,-2666,0,1058,4,10316
2025/01/01,12:30,9888,0,2794,964,0,264,454,2,302,6058,0,164,0,-2078,0,964,0,9888
2025/01/01,13:00,9882,0,2714,962,0,266,458,2,308,5828,0,144,0,-2014,0,1212,2,9882
2025/01/01,13:30,9676,0,3136,996,0,262,458,2,306,5294,0,142,0,-1882,0,960,2,9676
2025/01/01,14:00,9480,0,3054,1084,0,254,464,2,310,4426,0,126,0,-1562,0,1320,2,9480
2025/01/01,14:30,9482,0,3348,1210,0,252,486,2,314,3350,0,110,0,-1254,0,1662,2,9482
2025/01/01,15:00,9696,0,3306,1470,0,240,504,2,320,2346,0,100,0,-806,0,2212,2,9696
2025/01/01,15:30,9934,0,3388,1726,0,266,530,2,328,1356,0,106,0,-378,0,2602,8,9934
2025/01/01,16:00,10232,0,3914,2016,0,262,548,2,324,410,0,100,0,-238,0,2878,16,10232
2025/01/01,16:30,10846,0,4958,2158,0,266,568,2,328,26,0,104,0,78,0,2344,14,10846
2025/01/01,17:00,11632,0,5780,2184,0,272,596,2,328,0,0,102,0,286,0,2040,42,11632
2025/01/01,17:30,11920,0,6070,2170,0,258,626,2,326,0,0,92,0,652,2,1678,44,11920
2025/01/01,18:00,12074,0,5986,2188,0,274,662,2,326,0,0,94,0,744,2,1746,50,12074
2025/01/01,18:30,12114,0,6200,2170,0,252,674,2,332,0,0,106,0,766,0,1564,48,12114
2025/01/01,19:00,12170,0,6114,2188,0,256,682,2,334,0,0,114,0,844,0,1586,50,12170
