単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/10/1,0:00,2430,0,278,1774,0,14,422,0,96,0,0,4,0,0,0,-196,38,2430
2024/10/1,0:30,2361,0,299,1819,0,13,412,0,96,0,0,4,0,0,0,-318,36,2361
2024/10/1,1:00,2347,0,290,1600,0,13,409,0,95,0,0,4,0,0,0,-102,38,2347
2024/10/1,1:30,2342,0,303,1642,0,13,405,0,96,0,0,4,0,0,0,-158,36,2342
2024/10/1,2:00,2364,0,301,1601,0,13,411,0,96,0,0,6,0,0,0,-102,38,2364
2024/10/1,2:30,2428,0,309,1685,0,13,404,0,96,0,0,5,0,0,0,-122,38,2428
2024/10/1,3:00,2475,0,317,1706,0,13,409,0,96,0,0,4,0,0,0,-108,38,2475
2024/10/1,3:30,2517,0,317,1723,0,13,448,0,94,0,0,3,0,0,0,-118,36,2517
2024/10/1,4:00,2526,0,319,1671,0,13,461,0,96,0,0,2,0,0,0,-70,34,2526
2024/10/1,4:30,2600,0,347,1753,0,14,448,0,96,1,0,2,0,0,0,-90,30,2600
2024/10/1,5:00,2644,0,362,1877,0,15,480,0,95,0,0,4,0,0,0,-224,34,2644
2024/10/1,5:30,2608,0,374,1820,0,15,425,0,96,3,0,7,0,0,0,-166,34,2608
2024/10/1,6:00,2570,0,327,1848,0,18,418,0,95,30,0,7,0,0,0,-206,34,2570
2024/10/1,6:30,2566,0,313,1617,0,16,400,0,97,135,0,6,0,0,0,-50,32,2566
2024/10/1,7:00,2608,0,313,1553,0,14,439,0,95,262,0,5,0,0,0,-108,34,2608
2024/10/1,7:30,2701,0,296,1475,21,13,380,0,95,412,0,2,0,0,0,-22,30,2701
2024/10/1,8:00,2932,0,294,1673,48,12,419,0,95,547,0,1,0,0,0,-194,38,2932
2024/10/1,8:30,3212,0,296,1912,36,12,586,0,96,688,0,0,0,0,0,-450,36,3212
2024/10/1,9:00,3396,0,339,2147,34,11,517,0,95,793,0,0,0,0,0,-578,38,3396
2024/10/1,9:30,3542,0,366,2130,36,10,487,0,95,888,0,0,0,0,0,-504,34,3542
2024/10/1,10:00,3621,0,369,1956,34,8,505,0,93,952,0,1,0,0,0,-340,42,3621
2024/10/1,10:30,3744,0,369,1847,36,6,487,0,95,1013,0,1,0,0,0,-148,38,3744
2024/10/1,11:00,3747,0,369,2075,34,3,511,0,96,968,0,0,0,0,0,-352,44,3747
2024/10/1,11:30,3759,0,372,2097,36,2,507,0,95,1000,0,0,0,0,0,-390,40,3759
2024/10/1,12:00,3660,0,370,2102,36,3,448,0,95,1006,0,0,0,0,0,-438,38,3660
2024/10/1,12:30,3638,0,370,2118,50,3,440,0,93,966,0,1,0,0,0,-436,34,3638
2024/10/1,13:00,3798,0,366,2243,101,3,434,0,95,850,0,1,0,0,0,-332,36,3798
2024/10/1,13:30,3865,0,370,2240,118,3,486,0,95,829,0,1,0,0,0,-312,36,3865
2024/10/1,14:00,3850,0,366,2172,162,7,506,0,95,754,0,1,0,0,0,-244,32,3850
2024/10/1,14:30,3800,0,366,2093,183,11,512,0,95,679,0,0,0,0,0,-172,32,3800
2024/10/1,15:00,3790,0,366,2136,175,11,628,0,96,539,0,1,0,0,0,-186,24,3790
2024/10/1,15:30,3790,0,366,2233,167,9,694,0,95,402,0,1,0,0,0,-200,24,3790
2024/10/1,16:00,3753,0,366,2294,152,5,974,0,95,257,0,1,0,0,0,-418,28,3753
2024/10/1,16:30,3705,0,366,2372,122,4,999,0,93,131,0,1,0,0,0,-412,28,3705
2024/10/1,17:00,3531,0,366,2394,122,3,989,0,95,37,0,1,0,0,0,-506,30,3531
2024/10/1,17:30,3459,0,366,2388,123,3,956,0,96,7,0,1,0,0,0,-508,28,3459
2024/10/1,18:00,3417,0,368,2394,116,5,912,0,95,1,0,1,0,0,0,-502,28,3417
2024/10/1,18:30,3338,0,352,2389,117,5,902,0,95,1,0,1,0,0,0,-552,28,3338
2024/10/1,19:00,3236,0,362,2391,116,5,818,0,95,1,0,1,0,0,0,-576,24,3236
2024/10/1,19:30,3141,0,366,2395,142,6,621,0,95,1,0,1,0,0,0,-510,24,3141
2024/10/1,20:00,3061,0,368,2387,126,5,506,0,94,1,0,4,0,0,0,-450,20,3061
2024/10/1,20:30,3000,0,370,2391,127,4,500,0,96,1,0,6,0,0,0,-512,18,3000
2024/10/1,21:00,2919,0,352,2276,99,3,444,0,96,0,0,7,0,0,0,-378,20,2919
2024/10/1,21:30,2860,0,371,2284,48,3,459,0,96,0,0,10,0,0,0,-430,18,2860
2024/10/1,22:00,2785,0,370,2258,34,1,454,0,95,0,0,11,0,0,0,-458,20,2785
2024/10/1,22:30,2727,0,372,2268,34,1,443,0,95,0,0,12,0,0,0,-516,18,2727
2024/10/1,23:00,2676,0,372,2229,0,1,449,0,95,0,0,14,0,0,0,-506,22,2676
2024/10/1,23:30,2588,0,374,2227,0,1,428,0,95,0,0,15,0,0,0,-572,20,2588
2024/10/2,0:00,2483,0,374,1999,0,1,379,0,96,0,0,17,0,0,0,-404,22,2483
2024/10/2,0:30,2438,0,362,1952,0,1,371,0,96,0,0,20,0,0,0,-384,20,2438
2024/10/2,1:00,2425,0,366,1791,0,1,355,0,95,0,0,16,0,0,0,-220,20,2425
2024/10/2,1:30,2411,0,374,1844,0,1,348,0,96,0,0,17,0,0,0,-288,20,2411
2024/10/2,2:00,2431,0,376,1952,0,1,345,0,96,0,0,17,0,0,0,-370,16,2431
2024/10/2,2:30,2498,0,376,1849,0,1,367,0,96,0,0,21,0,0,0,-228,16,2498
2024/10/2,3:00,2517,0,377,1767,0,1,380,0,96,0,0,22,0,0,0,-142,16,2517
2024/10/2,3:30,2559,0,376,1805,0,1,373,0,96,0,0,23,0,0,0,-128,14,2559
2024/10/2,4:00,2584,0,378,1826,0,1,406,0,95,0,0,25,0,0,0,-164,18,2584
2024/10/2,4:30,2667,0,377,1838,0,1,423,0,95,1,0,25,0,0,0,-108,16,2667
2024/10/2,5:00,2707,0,377,2158,0,1,489,0,95,0,0,26,0,0,0,-456,16,2707
2024/10/2,5:30,2663,0,376,2161,0,1,486,0,96,4,0,27,0,0,0,-500,14,2663
2024/10/2,6:00,2644,0,378,2089,0,1,490,0,95,35,0,26,0,0,0,-488,18,2644
2024/10/2,6:30,2635,0,374,2064,0,1,488,0,95,96,0,27,0,0,0,-526,16,2635
2024/10/2,7:00,2684,0,371,2047,0,1,452,0,95,209,0,25,0,0,0,-538,22,2684
2024/10/2,7:30,2783,0,354,1974,0,1,449,0,95,317,0,24,0,0,0,-450,20,2783
2024/10/2,8:00,3008,0,352,1978,21,4,454,0,94,472,0,21,0,0,0,-408,20,3008
2024/10/2,8:30,3297,0,368,2082,55,3,455,0,95,603,0,18,0,0,0,-400,18,3297
