単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/2/3,13:30,7831,810,447,4095,216,733,0,336,0,250,0,2038,0,147,0,-1289,0,48,0,7831
2025/2/3,14:00,7835,808,515,4040,225,731,0,314,0,246,0,2230,0,139,0,-892,0,-520,0,7836
2025/2/3,14:30,8002,808,506,4165,222,734,0,315,0,236,0,2161,0,148,0,-603,0,-692,0,8000
2025/2/3,15:00,8000,808,545,4132,223,731,0,318,0,225,0,1816,0,150,0,-442,0,-508,0,7998
2025/2/3,15:30,8156,808,799,4120,227,733,0,332,0,213,0,1417,0,165,0,-3,0,-656,0,8155
2025/2/3,16:00,8310,810,897,4149,285,770,0,358,0,197,0,928,0,166,0,-22,0,-228,0,8310
2025/2/3,16:30,8410,808,997,4176,462,779,0,373,0,194,0,458,0,163,0,0,0,0,0,8410
2025/2/3,17:00,8371,810,1173,4152,535,774,0,407,0,195,0,120,0,160,0,0,0,44,0,8370
2025/2/3,17:30,8615,808,1240,4190,536,772,0,433,0,187,0,1,0,150,0,0,2,296,0,8615
2025/2/3,18:00,8790,808,1147,4131,535,767,0,420,0,187,0,0,0,147,0,0,2,646,0,8790
2025/2/3,18:30,8873,810,1234,4081,535,769,0,399,0,187,0,0,0,150,0,0,2,704,0,8871
2025/2/3,19:00,8697,808,1184,4054,538,768,0,402,0,186,0,0,0,152,0,0,2,604,0,8698
2025/2/3,19:30,8566,808,1271,3923,536,771,0,410,0,185,0,0,0,154,0,0,2,506,0,8566
2025/2/3,20:00,8570,808,1400,4142,535,776,0,420,0,185,0,0,0,148,0,0,2,152,0,8568
2025/2/3,20:30,8401,806,1364,4094,387,769,0,396,0,185,0,0,0,140,0,0,2,258,0,8401
2025/2/3,21:00,8334,810,1348,4122,263,768,0,383,0,187,0,0,0,140,0,0,2,310,0,8333
2025/2/3,21:30,8056,808,1240,3941,235,768,0,389,0,186,0,0,0,141,0,0,1,346,0,8055
2025/2/3,22:00,7705,808,1206,3898,234,754,0,353,0,186,0,0,0,147,0,0,0,116,0,7702
2025/2/3,22:30,7429,810,1158,3866,231,751,0,333,0,186,0,0,0,158,0,0,0,-64,0,7429
2025/2/3,23:00,7374,808,1277,3866,223,753,0,327,0,188,0,0,0,156,0,0,0,-226,0,7372
2025/2/3,23:30,7224,808,1177,3857,222,752,0,327,0,187,0,0,0,156,0,0,0,-262,0,7224
2025/2/4,00:00,7090,808,1156,3779,223,746,0,293,0,186,0,0,0,157,0,0,-2,-256,0,7090
2025/2/4,00:30,7068,810,1202,3771,223,752,0,287,0,185,0,0,0,148,0,0,-2,-308,0,7068
2025/2/4,01:00,7088,808,1218,3872,223,748,0,287,0,185,0,0,0,152,0,0,-2,-404,0,7087
2025/2/4,01:30,7249,808,1232,3867,223,748,0,286,0,186,0,0,0,156,0,0,-2,-256,0,7248
2025/2/4,02:00,7335,808,1145,3929,225,752,0,283,0,186,0,0,0,145,0,0,-2,-136,0,7335
2025/2/4,02:30,7531,808,1160,3943,227,750,0,280,0,185,0,0,0,149,0,0,-2,32,0,7532
2025/2/4,03:00,7661,810,1056,3986,225,751,0,274,0,185,0,0,0,148,0,0,-2,228,0,7661
2025/2/4,03:30,7747,808,1090,3992,227,753,0,276,0,185,0,0,0,146,0,0,-2,272,0,7747
2025/2/4,04:00,7763,810,1071,3877,228,768,0,300,0,185,0,0,0,148,0,0,-1,376,0,7762
2025/2/4,04:30,7823,808,1079,3913,228,770,0,310,0,185,0,0,0,145,0,0,0,384,0,7822
2025/2/4,05:00,7827,808,1089,3769,226,770,0,314,0,186,0,0,0,150,0,0,0,516,0,7828
2025/2/4,05:30,8100,808,1172,3779,230,771,0,329,0,187,0,0,0,151,0,0,0,672,0,8099
2025/2/4,06:00,8463,810,1203,3802,229,772,0,371,0,188,0,0,0,149,0,2,0,936,0,8462
2025/2/4,06:30,8849,808,1280,4238,211,769,0,376,0,188,0,0,0,152,0,286,0,540,0,8848
2025/2/4,07:00,9038,808,1442,4316,189,781,0,390,0,188,0,26,0,143,0,336,0,420,0,9039
2025/2/4,07:30,9345,810,1410,4322,188,773,0,374,0,187,0,366,0,139,0,387,0,388,0,9344
2025/2/4,08:00,9688,808,1526,4272,189,749,0,376,0,186,0,918,0,136,0,392,2,136,0,9690
2025/2/4,08:30,10146,810,1598,4277,188,737,0,390,0,185,0,1482,0,148,0,388,0,-56,0,10147
2025/2/4,09:00,10182,808,1443,4296,189,736,0,398,0,182,0,1978,0,157,0,98,0,-104,0,10181
2025/2/4,09:30,10017,808,971,4145,189,742,0,370,0,182,0,2265,0,152,0,36,0,156,0,10016
2025/2/4,10:00,9778,810,528,4025,189,743,0,326,0,183,0,2458,0,151,0,-136,0,500,0,9777
2025/2/4,10:30,9709,808,438,4015,190,743,0,320,0,182,0,2559,0,153,0,-2,0,304,0,9710
2025/2/4,11:00,9550,808,403,3999,189,739,0,331,0,182,0,2608,0,151,0,-133,0,274,0,9551
2025/2/4,11:30,9463,808,451,3941,201,739,0,327,0,181,0,2672,0,150,0,-536,0,528,0,9462
2025/2/4,12:00,9012,808,424,3956,224,738,0,308,0,184,0,2854,0,146,0,-728,-2,98,0,9010
2025/2/4,12:30,8826,810,429,4022,241,741,0,309,0,183,0,2840,0,122,0,-917,-2,48,0,8826
2025/2/4,13:00,9076,808,441,3985,267,744,0,285,0,180,0,2824,0,130,0,-654,0,66,0,9076
2025/2/4,13:30,9068,808,473,3960,316,760,0,278,0,177,0,2831,0,153,0,-622,0,-66,0,9068
2025/2/4,14:00,9069,808,426,3934,352,762,0,302,0,178,0,2581,0,160,0,-92,0,-342,0,9069
2025/2/4,14:30,9027,808,639,3978,353,748,0,309,0,180,0,2306,0,153,0,-48,0,-398,0,9028
2025/2/4,15:00,9142,810,908,4085,363,750,0,364,0,180,0,1997,0,148,0,13,0,-476,0,9142
2025/2/4,15:30,9283,808,930,4151,405,741,0,412,0,181,0,1626,0,144,0,14,0,-128,0,9284
2025/2/4,16:00,9437,810,1139,4174,420,782,0,372,0,182,0,1094,0,145,0,17,0,302,0,9437
2025/2/4,16:30,9605,808,1505,4115,548,779,0,374,0,182,0,582,0,138,0,30,1,542,0,9604
2025/2/4,17:00,9524,808,1227,4142,739,783,0,405,0,182,0,160,0,145,0,44,2,888,0,9525
2025/2/4,17:30,9807,808,1495,4062,823,780,0,427,0,182,0,1,0,142,0,204,2,880,0,9806
2025/2/4,18:00,9920,810,1571,4059,833,778,0,438,0,185,0,0,0,138,0,401,2,704,0,9919
2025/2/4,18:30,10007,808,1542,4072,832,776,0,444,0,186,0,0,0,131,0,250,2,964,0,10007
2025/2/4,19:00,9845,808,1424,4076,833,787,0,492,0,184,0,0,0,128,0,173,2,938,0,9845
2025/2/4,19:30,9755,808,1606,4079,831,791,0,502,0,183,0,0,0,128,0,147,2,678,0,9755
2025/2/4,20:00,9601,808,1612,4069,833,782,0,448,0,184,0,0,0,129,0,155,2,580,0,9602
2025/2/4,20:30,9523,808,1503,4059,831,788,0,392,0,184,0,0,0,137,0,133,2,686,0,9523
2025/2/4,21:00,9182,810,1288,3905,830,748,0,381,0,184,0,0,0,145,0,0,0,890,0,9181
2025/2/4,21:30,8916,808,1257,3842,829,730,0,380,0,184,0,0,0,142,0,0,0,744,0,8916
2025/2/4,22:00,8557,810,1136,3809,828,712,0,353,0,184,0,0,0,137,0,0,0,588,0,8557
2025/2/4,22:30,8169,808,891,3665,698,712,0,351,0,184,0,0,0,142,0,0,0,718,0,8169
2025/2/4,23:00,8106,808,1234,3681,538,708,0,335,0,186,0,0,0,141,0,0,0,476,0,8107
2025/2/4,23:30,7988,808,1356,3658,439,709,0,337,0,186,0,0,0,145,0,0,0,350,0,7988
2025/2/5,00:00,7750,808,1147,3569,327,691,0,319,0,183,0,0,0,148,0,0,0,558,0,7750
2025/2/5,00:30,7709,808,1021,3615,295,685,0,309,0,183,0,0,0,153,0,0,0,640,0,7709
2025/2/5,01:00,7777,808,1025,3634,292,684,0,315,0,183,0,0,0,147,0,0,-2,690,0,7776
2025/2/5,01:30,7831,808,1123,3613,295,682,0,314,0,183,0,0,0,143,0,0,-2,672,0,7831
2025/2/5,02:00,7929,808,1214,3630,294,682,0,324,0,182,0,0,0,148,0,0,-2,648,0,7928
2025/2/5,02:30,8057,808,1280,3621,295,720,0,327,0,182,0,0,0,147,0,0,-2,678,0,8056
2025/2/5,03:00,8207,810,1444,3623,295,756,0,328,0,182,0,0,0,149,0,0,-2,622,0,8207
2025/2/5,03:30,8230,808,1410,3619,354,752,0,326,0,182,0,0,0,151,0,0,-2,630,0,8230
2025/2/5,04:00,8290,810,1310,3629,470,752,0,325,0,182,0,0,0,152,0,0,0,660,0,8290
2025/2/5,04:30,8247,808,1150,3618,627,756,0,328,0,181,0,0,0,155,0,0,-2,626,0,8247
2025/2/5,05:00,8375,806,1138,3645,679,761,0,370,0,182,0,0,0,151,0,0,0,642,0,8374
2025/2/5,05:30,8555,810,1269,3649,723,764,0,405,0,184,0,0,0,145,0,0,0,608,0,8557
2025/2/5,06:00,9028,808,1411,3646,773,766,0,419,0,184,0,0,0,136,0,24,0,860,0,9027
2025/2/5,06:30,9266,808,1322,3731,816,764,0,421,0,184,0,0,0,145,0,119,0,956,0,9266
2025/2/5,07:00,9486,808,1261,3720,830,768,0,396,0,183,0,30,0,145,0,544,0,800,0,9485
2025/2/5,07:30,9829,808,1473,3821,830,766,0,369,0,183,0,311,0,136,0,548,0,584,0,9829
2025/2/5,08:00,10048,808,1254,3850,831,738,0,365,0,180,0,800,0,136,0,574,0,512,0,10048
2025/2/5,08:30,10287,808,1214,3845,831,740,0,382,0,179,0,1334,0,132,0,578,0,244,0,10287
2025/2/5,09:00,10328,808,1354,3831,792,738,0,380,0,178,0,1792,0,122,0,312,0,20,0,10327
2025/2/5,09:30,10101,808,1286,3723,704,740,0,359,0,178,0,2060,0,137,0,10,0,96,0,10101
2025/2/5,10:00,9996,808,1082,3692,484,739,0,329,0,178,0,2086,0,157,0,0,0,440,0,9995
2025/2/5,10:30,9840,808,896,3661,322,736,0,327,0,178,0,2095,0,154,0,0,0,664,0,9841
2025/2/5,11:00,9762,808,731,3702,305,740,0,349,0,177,0,2097,0,148,0,104,0,600,0,9761
2025/2/5,11:30,9699,808,893,3643,300,740,0,357,0,177,0,2142,0,154,0,114,0,372,0,9700
2025/2/5,12:00,9524,810,677,3770,308,740,0,341,0,185,0,2062,0,148,0,-32,-2,516,0,9523
2025/2/5,12:30,9203,808,586,3786,309,740,0,332,0,184,0,1822,0,151,0,-4,-2,492,0,9204
2025/2/5,13:00,9177,810,473,3624,299,738,0,309,0,182,0,2274,0,149,0,-435,0,754,0,9177
2025/2/5,13:30,9275,808,568,3727,299,738,0,300,0,181,0,2407,0,143,0,-158,0,262,0,9275
2025/2/5,14:00,9303,808,699,3679,300,740,0,320,0,181,0,2304,0,140,0,0,0,132,0,9303
2025/2/5,14:30,9089,808,699,3622,310,738,0,358,0,182,0,2007,0,145,0,0,0,220,0,9089
2025/2/5,15:00,9292,810,1056,3623,348,738,0,361,0,183,0,1693,0,143,0,6,0,330,0,9291
2025/2/5,15:30,9607,808,1440,3760,354,738,0,362,0,183,0,1253,0,138,0,116,0,454,0,9606
2025/2/5,16:00,9843,808,1555,3767,439,776,0,436,0,184,0,788,0,143,0,122,2,824,0,9844
2025/2/5,16:30,9951,810,1626,3788,750,774,0,446,0,184,0,391,0,152,0,111,2,916,0,9950
2025/2/5,17:00,9984,808,1739,3827,850,772,0,447,0,184,0,110,0,164,0,427,2,654,0,9984
2025/2/5,17:30,10122,810,1903,3858,866,776,0,453,0,184,0,0,0,159,0,681,2,430,0,10122
2025/2/5,18:00,10344,808,1973,3864,865,776,0,468,0,186,0,0,0,158,0,826,2,418,0,10344
2025/2/5,18:30,10314,810,1940,3866,866,786,0,485,0,187,0,0,0,139,0,732,2,502,0,10315
2025/2/5,19:00,10119,808,1954,3872,866,783,0,461,0,185,0,0,0,136,0,520,2,532,0,10119
2025/2/5,19:30,10009,808,1938,3868,864,777,0,438,0,184,0,0,0,137,0,341,2,652,0,10009
2025/2/5,20:00,9845,808,1944,3868,864,779,0,441,0,185,0,0,0,135,0,385,0,436,0,9845
2025/2/5,20:30,9780,808,1902,3845,866,779,0,441,0,185,0,0,0,124,0,246,0,584,0,9780
2025/2/5,21:00,9536,810,1947,3840,864,779,0,467,0,186,0,0,0,136,0,679,0,-172,0,9536
2025/2/5,21:30,9154,808,1569,3836,862,775,0,432,0,185,0,0,0,130,0,165,0,392,0,9154
2025/2/5,22:00,8784,810,1544,3800,814,768,0,397,0,185,0,0,0,133,0,115,0,220,0,8786
2025/2/5,22:30,8434,808,1188,3776,591,766,0,396,0,185,0,0,0,122,0,-47,0,648,0,8433
2025/2/5,23:00,8330,808,1339,3776,512,766,0,389,0,187,0,0,0,123,0,-2,0,432,0,8330
2025/2/5,23:30,8076,810,1255,3791,351,761,0,385,0,187,0,0,0,133,0,-292,0,694,0,8075
2025/2/6,00:00,7947,808,1295,3809,295,758,0,325,0,184,0,0,0,138,0,-452,0,786,0,7946
2025/2/6,00:30,7876,808,1254,3773,294,756,0,322,0,185,0,0,0,137,0,-610,0,958,0,7877
2025/2/6,01:00,7934,808,1333,3778,297,754,0,319,0,184,0,0,0,142,0,-610,-2,930,0,7933
2025/2/6,01:30,7961,810,1370,3777,295,756,0,314,0,185,0,0,0,142,0,-555,-2,868,0,7960
2025/2/6,02:00,8002,808,1346,3786,297,754,0,311,0,184,0,0,0,141,0,-450,-2,828,0,8003
2025/2/6,02:30,8112,808,1337,3817,298,757,0,302,0,184,0,0,0,134,0,-427,-2,904,0,8112
