単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/12/01,00:00,11316,0,5800,2202,0,150,662,2,360,0,0,146,0,186,0,1752,56,11316
2024/12/01,00:30,10880,0,5574,2202,0,152,664,2,358,0,0,144,0,2,0,1728,54,10880
2024/12/01,01:00,10886,0,4662,2206,0,134,652,2,362,0,0,152,0,4,0,2654,58,10886
2024/12/01,01:30,10740,0,4552,2206,0,132,652,2,356,0,0,160,0,2,0,2622,56,10740
2024/12/01,02:00,10986,0,4680,2204,0,146,646,2,360,0,0,140,0,4,0,2744,60,10986
2024/12/01,02:30,10972,0,4862,2204,0,152,646,2,360,0,0,126,0,4,0,2556,60,10972
2024/12/01,03:00,11360,0,5192,2206,0,134,772,2,362,0,0,122,0,50,0,2460,60,11360
2024/12/01,03:30,11300,0,4994,2202,0,158,760,2,356,0,0,166,0,78,0,2528,56,11300
2024/12/01,04:00,11492,0,5048,2210,0,148,778,2,354,0,0,164,0,306,0,2418,64,11492
2024/12/01,04:30,11350,0,5002,2202,0,132,772,2,352,0,0,152,0,292,0,2386,58,11350
2024/12/01,05:00,11524,0,5080,2204,0,130,776,2,352,0,0,144,0,260,0,2536,40,11524
2024/12/01,05:30,11380,0,4898,2206,0,168,800,4,354,0,0,146,0,182,0,2582,40,11380
2024/12/01,06:00,11564,0,5240,2202,0,134,828,0,356,0,0,106,0,236,0,2426,36,11564
2024/12/01,06:30,11496,0,4956,2204,0,132,844,4,356,20,0,132,0,198,0,2622,28,11496
2024/12/01,07:00,11820,0,4832,2214,0,134,842,2,352,446,0,144,0,200,0,2636,18,11820
2024/12/01,07:30,11988,0,4156,2032,0,134,840,2,354,1480,0,178,0,70,0,2714,28,11988
2024/12/01,08:00,12138,0,3814,1766,0,134,770,2,352,2632,0,184,0,-20,0,2472,32,12138
2024/12/01,08:30,12192,0,3218,1416,0,144,684,2,356,3942,0,176,0,-432,0,2648,38,12192
2024/12/01,09:00,12114,0,2406,1348,0,142,666,2,352,5016,0,164,0,-1154,0,3126,46,12114
2024/12/01,09:30,12074,0,2806,1456,0,132,686,2,356,5846,0,162,0,-1152,0,1734,46,12074
