単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/9/1,0:00,2341,0,99,1798,0,1,999,0,105,0,0,6,0,0,0,-718,50,2341
2024/9/1,0:30,2294,0,97,1604,0,1,777,0,103,0,0,9,0,0,0,-346,48,2294
2024/9/1,1:00,2266,0,97,1563,0,1,702,0,103,0,0,7,0,0,0,-252,44,2266
2024/9/1,1:30,2229,0,99,1575,0,1,690,0,103,0,0,6,0,0,0,-286,41,2229
2024/9/1,2:00,2254,0,97,1591,0,1,781,0,105,0,0,7,0,0,0,-370,42,2254
2024/9/1,2:30,2313,0,99,1477,0,1,749,0,103,0,0,6,0,0,0,-162,41,2313
2024/9/1,3:00,2320,0,99,1426,0,1,843,0,103,0,0,9,0,0,0,-202,42,2320
2024/9/1,3:30,2389,0,99,1266,0,1,874,0,105,0,0,9,0,0,0,-4,39,2389
2024/9/1,4:00,2363,0,99,1224,0,1,1012,0,103,0,0,12,0,0,0,-132,44,2363
2024/9/1,4:30,2424,0,97,1194,0,1,1113,0,103,1,0,7,0,0,0,-132,41,2424
2024/9/1,5:00,2462,0,99,1289,0,1,1088,0,105,1,0,3,0,0,0,-164,40,2462
2024/9/1,5:30,2294,0,99,1276,0,1,1112,0,103,13,0,3,0,0,0,-352,39,2294
2024/9/1,6:00,2286,0,99,1413,0,2,719,0,103,58,0,3,0,0,0,-148,38,2286
2024/9/1,6:30,2289,0,100,1525,0,3,680,0,105,133,0,1,0,0,0,-296,37,2289
2024/9/1,7:00,2274,0,97,1253,0,3,718,0,103,198,0,1,0,0,0,-136,38,2274
2024/9/1,7:30,2442,0,99,1264,0,3,735,0,103,287,0,1,0,0,0,-86,37,2442
2024/9/1,8:00,2480,0,97,1166,0,2,753,0,103,356,0,4,0,0,0,-40,40,2480
2024/9/1,8:30,2584,0,97,1121,0,2,756,0,103,445,0,5,0,0,0,16,39,2584
2024/9/1,9:00,2701,0,99,1323,0,3,915,0,104,503,0,3,0,0,0,-302,52,2701
2024/9/1,9:30,2738,0,97,1393,0,3,894,0,103,520,0,3,0,0,0,-324,49,2738
2024/9/1,10:00,2801,0,97,1364,0,2,878,0,102,533,0,3,0,0,0,-230,52,2801
2024/9/1,10:30,2823,0,97,1411,0,3,866,0,103,564,0,2,0,0,0,-276,53,2823
2024/9/1,11:00,2927,0,99,1419,0,3,857,0,102,694,0,1,0,0,0,-300,52,2927
