単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/5/1,00:00,4432,0,617,735,142,555,465,0,223,0,0,34,0,0,0,1660,0,4431
2024/5/1,00:30,4327,0,512,707,143,557,447,0,224,0,0,32,0,0,0,1704,0,4326
2024/5/1,01:00,4305,0,469,717,143,557,441,0,225,0,0,30,0,0,0,1722,0,4304
2024/5/1,01:30,4332,0,658,768,141,557,406,0,225,0,0,31,0,0,0,1544,0,4330
2024/5/1,02:00,4390,0,508,673,144,559,399,0,225,0,0,36,0,0,0,1846,0,4390
2024/5/1,02:30,4632,0,520,627,143,559,414,0,225,0,0,45,0,0,0,2098,0,4631
2024/5/1,03:00,4792,0,530,625,146,557,421,0,225,0,0,49,0,-82,0,2320,0,4791
2024/5/1,03:30,4969,0,517,616,147,557,443,0,225,0,0,49,0,-38,0,2452,0,4968
2024/5/1,04:00,5118,0,575,641,145,557,471,0,224,0,0,52,0,0,0,2452,0,5117
2024/5/1,04:30,5112,0,488,655,147,557,457,0,224,0,0,58,0,0,0,2526,0,5112
2024/5/1,05:00,5132,0,622,693,147,559,468,0,223,0,0,68,0,0,0,2352,0,5132
2024/5/1,05:30,5129,0,575,758,145,557,430,0,223,46,0,81,0,0,0,2314,0,5129
2024/5/1,06:00,5076,0,709,834,146,557,420,0,223,75,0,86,0,46,0,1980,0,5076
2024/5/1,06:30,4946,0,610,848,144,575,410,0,223,136,0,86,0,51,0,1862,0,4945
2024/5/1,07:00,4933,0,661,835,146,563,415,0,223,242,0,85,0,56,0,1706,0,4932
2024/5/1,07:30,4933,0,696,976,146,557,428,0,223,357,0,90,0,53,0,1406,0,4932
2024/5/1,08:00,5141,0,710,1030,144,555,442,0,223,520,0,95,0,106,0,1316,0,5141
2024/5/1,08:30,5336,0,714,980,143,553,458,0,221,680,0,88,0,72,0,1428,0,5337
2024/5/1,09:00,5353,0,552,847,140,559,458,0,206,863,0,91,0,0,0,1636,0,5352
2024/5/1,09:30,5392,0,640,758,142,555,462,0,213,1042,0,90,0,0,0,1490,0,5392
2024/5/1,10:00,5274,0,661,727,141,555,452,0,217,1153,0,83,0,0,0,1284,0,5273
2024/5/1,10:30,5285,0,751,770,138,555,426,0,217,1245,0,87,0,25,0,1072,0,5286
2024/5/1,11:00,5227,0,763,710,141,557,398,0,217,1360,0,83,0,-106,0,1104,0,5227
2024/5/1,11:30,5267,0,779,743,141,581,397,0,218,1333,0,85,0,34,0,956,0,5267
2024/5/1,12:00,5035,0,743,653,139,577,374,0,221,1312,0,83,0,41,0,892,0,5035
2024/5/1,12:30,4912,0,627,745,140,599,377,0,221,1199,0,81,0,34,0,890,0,4913
2024/5/1,13:00,5003,0,512,740,138,587,395,0,220,1200,0,98,0,16,0,1098,0,5004
2024/5/1,13:30,5126,0,658,787,142,607,416,0,221,1253,0,98,0,23,0,922,0,5127
2024/5/1,14:00,5064,0,674,737,145,603,438,0,227,1151,0,98,0,30,0,960,0,5063
2024/5/1,14:30,5113,0,706,724,143,633,432,0,230,1130,0,93,0,29,0,992,0,5112
2024/5/1,15:00,5122,0,946,889,145,641,445,0,232,989,0,97,0,29,0,708,0,5121
2024/5/1,15:30,5269,0,1042,915,143,671,444,0,232,810,0,99,0,19,0,894,0,5269
2024/5/1,16:00,5298,0,849,903,145,655,456,0,231,628,0,87,0,0,0,1344,0,5298
2024/5/1,16:30,5375,0,863,917,145,643,447,0,231,472,0,93,0,0,0,1564,0,5375
2024/5/1,17:00,5340,0,897,840,144,635,402,0,231,314,0,87,0,0,1,1790,0,5341
2024/5/1,17:30,5413,0,928,990,146,627,403,0,231,187,0,87,0,27,1,1786,0,5413
2024/5/1,18:00,5495,0,909,1082,146,587,407,0,232,83,0,86,0,131,1,1830,0,5494
2024/5/1,18:30,5589,0,905,1092,145,557,404,0,231,5,0,85,0,132,1,2032,0,5589
