単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/11/01,00:00,11678,0,5196,2454,0,150,1578,2,282,0,0,58,0,4,0,1886,68,11678
2024/11/01,00:30,11242,0,4896,2448,0,148,1562,2,284,0,0,72,0,2,0,1760,68,11242
2024/11/01,01:00,11134,0,4980,2454,0,144,1556,2,282,0,0,66,0,-188,0,1772,66,11134
2024/11/01,01:30,10916,0,4744,2450,0,146,1558,2,280,0,0,62,0,-230,0,1834,70,10916
2024/11/01,02:00,11042,0,4984,2454,0,146,1552,2,286,0,0,66,0,-228,0,1710,70,11042
2024/11/01,02:30,11142,0,4984,2458,0,180,1542,2,282,0,0,56,0,-226,0,1794,70,11142
2024/11/01,03:00,11320,0,5088,2450,0,142,1554,2,284,0,0,54,0,-120,0,1794,72,11320
2024/11/01,03:30,11426,0,5054,2456,0,152,1540,2,278,0,0,58,0,2,0,1812,72,11426
2024/11/01,04:00,11628,0,5418,2454,0,140,1536,2,288,0,0,48,0,4,0,1664,74,11628
2024/11/01,04:30,11640,0,5192,2454,0,140,1528,2,286,0,0,54,0,2,0,1906,76,11640
2024/11/01,05:00,11776,0,5394,2454,0,156,1538,2,286,0,0,58,0,4,0,1796,88,11776
2024/11/01,05:30,11752,0,5398,2454,0,142,1510,2,284,0,0,60,0,2,0,1808,92,11752
2024/11/01,06:00,11936,0,5614,2454,2,160,1510,2,288,12,0,54,0,4,0,1760,76,11936
2024/11/01,06:30,12138,0,5460,2454,0,148,1490,2,286,138,0,52,0,8,0,2024,76,12138
2024/11/01,07:00,12534,0,5558,2454,2,144,1520,2,286,468,0,56,0,114,0,1868,62,12534
2024/11/01,07:30,13018,0,5148,2376,0,154,1536,4,286,1128,0,52,0,78,0,2194,62,13018
2024/11/01,08:00,13890,0,5120,2348,0,148,1564,2,282,1796,0,48,0,50,0,2472,60,13890
2024/11/01,08:30,14832,0,5450,2448,0,160,1580,2,274,2168,0,52,0,48,0,2592,58,14832
2024/11/01,09:00,15398,0,4890,2454,0,194,1618,2,276,2682,0,38,0,54,0,3124,66,15398
2024/11/01,09:30,15614,0,4820,2454,0,194,1624,2,260,3312,0,46,0,40,0,2796,66,15614
2024/11/01,10:00,15588,0,5024,2454,0,194,1636,2,272,3662,0,38,0,36,0,2200,70,15588
2024/11/01,10:30,15684,0,5444,2454,0,206,1638,2,266,3732,0,42,0,34,0,1792,74,15684
2024/11/01,11:00,15646,0,6044,2454,0,216,1604,2,264,3312,0,38,0,36,0,1608,68,15646
2024/11/01,11:30,15584,0,6400,2454,0,210,1600,2,264,2654,0,34,0,32,0,1864,70,15584
2024/11/01,12:00,14586,0,5880,2454,0,212,1510,2,258,2146,0,30,0,16,0,2010,68,14586
2024/11/01,12:30,14628,0,6226,2450,0,204,1470,2,264,1754,0,26,0,22,0,2140,70,14628
2024/11/01,13:00,15490,0,6922,2450,0,210,1526,2,264,1484,0,22,0,500,0,2042,68,15490
2024/11/01,13:30,15686,0,7052,2450,0,198,1526,2,258,1168,0,26,0,718,0,2218,70,15686
2024/11/01,14:00,15642,0,7156,2454,0,198,1540,2,266,1006,0,30,0,544,0,2372,74,15642
2024/11/01,14:30,15752,0,7462,2454,0,204,1596,2,266,698,0,36,0,760,0,2196,78,15752
2024/11/01,15:00,15550,0,7370,2454,0,222,1710,2,270,342,0,46,0,644,0,2416,74,15550
2024/11/01,15:30,15678,0,7450,2454,0,222,1748,2,268,130,0,46,0,812,0,2470,76,15678
2024/11/01,16:00,15722,0,7440,2454,0,198,1760,2,276,36,0,30,0,926,0,2526,74,15722
2024/11/01,16:30,15546,0,7442,2452,0,190,1802,2,278,8,0,6,0,538,0,2754,74,15546
2024/11/01,17:00,15206,0,7478,2458,0,176,1798,2,276,0,0,16,0,418,0,2504,80,15206
2024/11/01,17:30,14976,0,7380,2450,0,150,1806,2,274,0,0,42,0,370,0,2420,82,14976
2024/11/01,18:00,14724,0,7184,2454,0,164,1794,2,284,0,0,46,0,372,0,2346,78,14724
2024/11/01,18:30,14330,0,7002,2454,0,162,1794,2,278,0,0,34,0,362,2,2160,80,14330
2024/11/01,19:00,14054,0,6736,2452,0,158,1742,2,280,0,0,38,0,332,2,2232,80,14054
2024/11/01,19:30,13814,0,6546,2454,0,156,1734,2,278,0,0,38,0,310,4,2212,80,13814
2024/11/01,20:00,13518,0,6280,2452,0,156,1694,2,282,0,0,16,0,280,2,2276,78,13518
2024/11/01,20:30,13316,0,6072,2452,0,154,1662,2,276,0,0,24,0,246,2,2342,84,13316
2024/11/01,21:00,13070,0,6022,2450,0,148,1634,2,280,0,0,32,0,136,2,2290,74,13070
2024/11/01,21:30,12794,0,5904,2452,0,146,1634,2,276,0,0,48,0,118,2,2136,76,12794
2024/11/01,22:00,12680,0,6052,2452,0,166,1648,2,282,0,0,46,0,120,0,1830,82,12680
2024/11/01,22:30,12404,0,5924,2446,0,156,1634,2,276,0,0,48,0,118,0,1718,82,12404
2024/11/01,23:00,12434,0,5976,2452,0,152,1638,2,280,0,0,80,0,132,0,1628,94,12434
2024/11/01,23:30,12170,0,5860,2452,0,148,1640,2,280,0,0,72,0,18,0,1604,94,12170
2024/11/02,00:00,11780,0,5564,2454,0,152,1650,2,280,0,0,60,0,4,0,1508,106,11780
