単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2024/06/01,00:00,11502,0,4280,3200,0,98,1874,2,180,0,0,76,0,346,2,1300,144,11502
2024/06/01,00:30,11130,0,3898,3200,0,102,1868,2,176,0,0,80,0,348,0,1314,142,11130
2024/06/01,01:00,10884,0,3518,3200,0,104,1880,2,168,0,0,68,0,338,0,1464,142,10884
2024/06/01,01:30,10812,0,3678,3196,0,100,1884,0,170,0,0,64,0,264,0,1316,140,10812
2024/06/01,02:00,10730,0,3600,3130,0,102,1896,2,170,0,0,72,0,318,0,1300,140,10730
2024/06/01,02:30,10822,0,3914,2898,0,100,1886,2,172,0,0,94,0,400,0,1216,140,10822
2024/06/01,03:00,10998,0,3890,2866,0,100,1920,2,168,0,0,104,0,552,0,1254,142,10998
2024/06/01,03:30,11032,0,3840,2864,0,100,1918,2,166,0,0,86,0,646,0,1272,138,11032
2024/06/01,04:00,11022,0,3702,2822,0,100,1916,2,172,0,0,84,0,650,0,1438,136,11022
2024/06/01,04:30,10986,0,3512,2552,0,100,1914,2,170,14,0,80,0,1002,0,1504,136,10986
2024/06/01,05:00,10640,0,3620,2298,0,102,1874,2,168,146,0,72,0,916,0,1338,104,10640
2024/06/01,05:30,10362,0,3026,2236,0,100,1838,2,172,672,0,78,0,292,0,1848,98,10362
2024/06/01,06:00,10158,0,2996,1974,0,100,1836,0,170,1270,0,80,0,26,0,1602,104,10158
2024/06/01,06:30,9994,0,2488,1786,0,102,1840,2,170,2148,0,82,0,-736,0,2010,102,9994
2024/06/01,07:00,10152,0,2830,1542,0,98,1838,2,170,3068,0,70,0,-1334,0,1760,108,10152
2024/06/01,07:30,10426,0,3042,1442,0,100,1748,2,172,4046,0,64,0,-1648,0,1256,202,10426
2024/06/01,08:00,10794,0,2514,1310,0,96,1760,2,166,5052,0,62,0,-1900,0,1528,204,10794
2024/06/01,08:30,11378,0,2702,1256,0,84,1766,2,154,6392,0,44,0,-2018,0,794,202,11378
2024/06/01,09:00,11546,0,2692,1136,0,86,1780,2,152,7078,0,42,0,-2414,0,782,210,11546
2024/06/01,09:30,11930,0,2924,1134,0,84,1786,0,152,7870,0,32,0,-2602,0,346,204,11930
2024/06/01,10:00,11944,0,2726,1132,0,84,1828,2,150,8028,133,26,0,-2628,0,384,212,11944
2024/06/01,10:30,12106,0,2698,1138,0,84,1824,2,152,8170,353,24,0,-2598,0,396,216,12106
2024/06/01,11:00,12174,0,2668,1136,0,84,1844,2,150,8180,662,16,0,-2620,0,498,216,12174
