単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/1/1,0:00,2774,0,226,1964,0,0,453,0,92,0,0,60,0,0,0,-58,36,2774
2025/1/1,0:30,2745,0,169,2013,0,0,460,0,94,0,0,51,0,0,0,-78,36,2745
2025/1/1,1:00,2744,0,164,2034,0,0,457,0,92,0,0,53,0,0,0,-92,36,2744
2025/1/1,1:30,2792,0,165,2065,0,0,522,0,94,0,0,46,0,0,0,-138,37,2792
2025/1/1,2:00,2852,0,165,2109,0,0,576,0,93,0,0,42,0,0,0,-168,36,2852
2025/1/1,2:30,2931,0,165,2133,0,0,597,0,93,0,0,39,0,0,0,-132,36,2931
2025/1/1,3:00,2974,0,213,2179,0,0,618,0,93,0,0,39,0,0,0,-204,36,2974
2025/1/1,3:30,2982,0,172,2172,0,0,578,0,94,0,0,30,0,0,0,-98,35,2982
2025/1/1,4:00,2966,0,165,1938,0,0,524,0,92,0,0,27,0,0,0,184,36,2966
2025/1/1,4:30,2943,0,164,1871,0,0,495,0,94,0,0,26,0,0,0,256,36,2943
2025/1/1,5:00,2872,0,166,1874,0,0,483,0,92,0,0,17,0,0,0,204,36,2872
2025/1/1,5:30,2765,0,165,1832,0,0,458,0,93,0,0,14,0,0,0,166,37,2765
2025/1/1,6:00,2675,0,164,1788,0,0,473,0,94,0,0,15,0,0,0,104,36,2675
2025/1/1,6:30,2588,0,164,1735,0,0,469,0,93,0,0,16,0,0,0,76,35,2588
2025/1/1,7:00,2539,0,160,1806,0,0,522,0,92,3,0,17,0,0,0,-98,36,2539
2025/1/1,7:30,2603,0,132,1852,0,0,544,0,94,29,0,13,0,0,0,-98,37,2603
2025/1/1,8:00,2602,0,124,2085,0,0,531,0,92,68,0,12,0,0,0,-342,32,2602
2025/1/1,8:30,2601,0,124,1877,0,0,450,0,92,152,0,6,0,0,0,-136,35,2601
2025/1/1,9:00,2567,0,122,1780,0,0,392,0,94,313,0,5,0,0,0,-174,34,2567
2025/1/1,9:30,2497,0,124,1701,0,0,371,0,92,473,0,4,0,0,0,-298,29,2497
2025/1/1,10:00,2413,0,122,1369,0,0,385,0,91,555,0,5,0,0,0,-142,28,2413
2025/1/1,10:30,2333,0,123,1212,0,0,384,0,93,633,0,5,0,0,0,-146,29,2333
2025/1/1,11:00,2290,0,123,1145,0,0,395,0,92,598,0,6,0,0,0,-96,28,2290
2025/1/1,11:30,2302,0,123,1171,0,0,418,0,92,570,0,8,0,0,0,-108,29,2302
2025/1/1,12:00,2301,0,122,1262,0,0,411,0,94,447,0,11,0,0,0,-76,31,2301
2025/1/1,12:30,2283,0,123,1255,0,0,407,0,92,524,0,12,0,0,0,-158,29,2283
2025/1/1,13:00,2242,0,124,1191,0,0,421,0,93,459,0,21,0,0,0,-98,31,2242
2025/1/1,13:30,2206,0,123,1248,0,0,433,0,91,348,0,28,0,0,0,-96,31,2206
2025/1/1,14:00,2218,0,124,1247,0,0,497,0,91,285,0,36,0,0,0,-92,29,2218
2025/1/1,14:30,2258,0,124,1300,0,0,583,0,94,139,0,40,0,0,0,-52,29,2258
2025/1/1,15:00,2272,0,123,1447,0,0,485,0,92,76,0,42,0,0,0,-20,29,2272
2025/1/1,15:30,2313,0,125,1445,0,0,439,0,94,52,0,53,0,0,0,76,29,2313
2025/1/1,16:00,2366,0,123,1515,0,0,558,0,92,16,0,50,0,0,0,-16,29,2366
2025/1/1,16:30,2470,0,125,1666,0,0,610,0,91,5,0,38,0,0,0,-100,35,2470
2025/1/1,17:00,2590,0,122,1906,0,0,574,0,93,0,0,35,0,0,0,-176,35,2590
2025/1/1,17:30,2630,0,123,1988,0,0,513,0,91,1,0,51,0,0,0,-174,37,2630
