単位[MW平均],,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（LNG）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/1/1,0:00,13158,4601,4905,2259,0,656,544,0,275,0,0,99,0,272,0,-558,105,13158
2025/1/1,0:30,12684,4600,4451,2185,0,531,529,0,274,0,0,94,0,-287,0,202,105,12684
2025/1/1,1:00,12466,4601,4495,2188,0,469,527,0,272,0,0,88,0,-727,0,446,107,12466
2025/1/1,1:30,12422,4600,4489,2193,0,462,483,0,269,0,0,84,0,-726,0,460,108,12422
2025/1/1,2:00,12538,4600,4305,2184,0,446,472,0,266,0,0,70,0,-394,0,474,115,12538
2025/1/1,2:30,12645,4600,4330,2158,0,451,395,0,268,0,0,58,0,-394,0,664,115,12645
2025/1/1,3:00,12667,4600,4423,2184,0,453,393,0,273,0,0,51,0,-384,0,556,118,12667
2025/1/1,3:30,12551,4601,4486,2200,0,444,396,0,273,0,0,43,0,-265,0,258,115,12551
2025/1/1,4:00,12450,4600,4425,2191,0,464,403,0,274,0,0,40,0,-279,0,214,118,12450
2025/1/1,4:30,12297,4600,4298,2200,0,464,405,0,274,0,0,38,0,-286,0,188,116,12297
2025/1/1,5:00,12173,4601,4265,2153,0,459,410,0,272,0,0,44,0,-325,0,180,114,12173
2025/1/1,5:30,11954,4601,4256,1931,0,439,410,0,269,0,0,47,0,-394,0,284,111,11954
2025/1/1,6:00,11982,4601,4277,1866,0,450,435,0,272,0,0,54,0,-393,0,308,112,11982
2025/1/1,6:30,12174,4601,4418,2060,0,443,461,0,274,0,0,50,0,-393,0,152,108,12174
2025/1/1,7:00,12463,4601,4597,2031,0,510,552,0,274,11,0,47,0,-392,0,124,108,12463
2025/1/1,7:30,12971,4600,4638,1808,0,452,564,0,273,162,0,53,0,-393,0,708,106,12971
2025/1/1,8:00,13269,4601,3960,1597,0,473,521,0,274,595,0,53,0,-392,0,1500,87,13269
2025/1/1,8:30,13351,4601,3568,1643,0,461,518,0,273,1224,0,49,0,-283,0,1210,87,13351
2025/1/1,9:00,13110,4601,2893,1340,0,491,423,0,269,1900,0,59,0,-841,0,1926,49,13110
2025/1/1,9:30,12849,4601,1987,1205,0,509,367,0,265,2585,0,70,0,-1312,0,2524,48,12849
2025/1/1,10:00,12578,4602,2014,1095,0,493,332,0,265,3126,0,68,0,-1612,0,2184,11,12578
2025/1/1,10:30,12337,4601,1596,988,0,461,316,0,266,3507,0,57,0,-1685,0,2220,10,12337
2025/1/1,11:00,12135,4601,1619,816,0,492,264,0,263,3826,5,55,0,-2149,0,2342,6,12135
2025/1/1,11:30,11884,4601,1429,786,0,491,262,0,266,4027,11,49,0,-2471,0,2432,12,11884
2025/1/1,12:00,11861,4601,1554,809,0,472,260,0,270,4054,19,40,0,-2531,0,2304,28,11861
2025/1/1,12:30,11577,4601,1553,801,0,509,267,0,268,3943,13,41,0,-2780,0,2350,24,11577
2025/1/1,13:00,11397,4601,1649,803,0,459,281,0,264,3693,6,42,0,-2732,0,2320,17,11397
2025/1/1,13:30,11190,4600,1770,798,0,487,299,0,263,3336,4,42,0,-2730,0,2310,15,11190
2025/1/1,14:00,11128,4601,2004,798,0,458,321,0,268,2832,0,41,0,-2410,0,2190,25,11128
2025/1/1,14:30,10988,4600,2134,800,0,520,363,0,272,2197,0,40,0,-1937,0,1972,27,10988
2025/1/1,15:00,11174,4601,2453,791,0,512,462,0,272,1502,0,37,0,-1029,0,1510,63,11174
2025/1/1,15:30,11398,4601,2636,878,0,482,536,0,272,858,0,31,0,-174,0,1212,66,11398
2025/1/1,16:00,11913,4601,3271,1060,0,510,646,0,273,338,0,31,0,453,0,630,100,11913
2025/1/1,16:30,12518,4601,4142,1209,0,512,693,0,273,43,0,30,0,681,0,236,98,12518
2025/1/1,17:00,13427,4601,4227,1221,0,590,886,0,270,0,0,32,0,924,0,560,116,13427
2025/1/1,17:30,13928,4601,4203,1221,0,568,958,0,264,0,0,36,0,1025,0,936,116,13928
2025/1/1,18:00,14135,4601,4336,1221,0,601,1244,0,264,0,0,29,0,918,38,766,117,14135
2025/1/1,18:30,14212,4601,4369,1223,0,663,1252,0,265,0,0,23,0,774,46,878,118,14212
2025/1/1,19:00,14263,4601,4501,1261,0,685,1169,0,272,0,0,20,0,817,46,770,121,14263
2025/1/1,19:30,14263,4601,4488,1266,0,665,1148,0,272,0,0,21,0,802,46,836,118,14263
2025/1/1,20:00,14332,4601,4769,1333,0,679,1002,0,272,0,0,16,0,870,2,668,120,14332
2025/1/1,20:30,14315,4601,4855,1438,0,690,995,0,271,0,0,13,0,725,0,610,117,14315
2025/1/1,21:00,14270,4601,5049,1437,0,578,918,0,268,0,0,13,0,767,0,520,119,14270
2025/1/1,21:30,14143,4601,5020,1486,0,455,876,0,263,0,0,15,0,737,0,574,116,14143
2025/1/1,22:00,13864,4601,4706,1478,0,416,734,0,263,0,0,17,0,603,0,934,112,13864
2025/1/1,22:30,13443,4601,4774,1496,0,442,636,0,265,0,0,15,0,611,0,492,111,13443
2025/1/1,23:00,13343,4601,4807,1604,0,450,593,0,270,0,0,15,0,590,0,300,113,13343
2025/1/1,23:30,12979,4601,5177,1615,0,420,538,0,271,0,0,14,0,596,0,-366,113,12979
2025/1/2,0:00,12570,4601,4484,1579,3,448,514,0,269,0,0,15,0,145,0,398,114,12570
2025/1/2,0:30,12163,4601,4418,1571,3,415,509,0,272,0,0,15,0,-212,0,458,113,12163
2025/1/2,1:00,11961,4602,4513,1452,3,444,508,0,267,0,0,16,0,-213,0,256,113,11961
2025/1/2,1:30,12053,4601,4228,1439,3,418,514,0,262,0,0,26,0,-213,0,660,115,12053
2025/1/2,2:00,12167,4601,4186,1458,3,456,540,0,263,0,0,39,0,-214,0,716,119,12167
2025/1/2,2:30,12360,4601,4439,1438,3,444,547,0,266,0,0,43,0,-213,3,670,119,12360
2025/1/2,3:00,12455,4601,4409,1531,3,425,536,0,272,0,0,41,0,-212,0,728,121,12455
2025/1/2,3:30,12343,4601,4339,1554,3,449,502,0,273,0,0,46,0,-212,0,668,120,12343
2025/1/2,4:00,12307,4601,4511,1562,3,430,503,0,273,0,0,50,0,-213,0,470,117,12307
