単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/5/1,0:00,1998,880,95,1077,0,42,104,,218,0,0,74,0,216,,-708,,1998
2025/5/1,0:30,1960,880,100,1084,0,34,118,,214,0,0,74,0,216,,-760,,1960
2025/5/1,1:00,1934,880,96,1118,0,32,100,,216,0,0,70,0,214,,-792,,1934
2025/5/1,1:30,2000,880,96,1094,0,28,120,,216,0,0,82,0,216,,-732,,2000
2025/5/1,2:00,2042,880,96,1122,0,24,102,,216,0,0,78,0,214,,-690,,2042
2025/5/1,2:30,2160,880,102,1286,0,28,164,,216,0,0,68,0,42,,-626,,2160
2025/5/1,3:00,2264,880,96,1428,0,66,142,,210,0,0,82,0,10,,-650,,2264
2025/5/1,3:30,2374,880,104,1326,0,88,162,,226,0,0,88,0,12,,-512,,2374
2025/5/1,4:00,2410,880,124,1258,0,88,170,,234,0,0,94,0,10,,-448,,2410
2025/5/1,4:30,2482,880,130,1318,0,88,212,,236,0,0,94,0,16,,-492,,2482
2025/5/1,5:00,2464,880,108,1328,0,90,190,,226,2,0,86,0,12,,-458,,2464
2025/5/1,5:30,2394,880,98,1292,0,44,190,,246,68,0,94,0,0,,-518,,2394
2025/5/1,6:00,2282,880,98,1242,0,16,166,,252,190,0,100,0,0,,-662,,2282
2025/5/1,6:30,2180,880,130,1190,0,12,196,,266,318,0,120,0,0,,-932,,2180
2025/5/1,7:00,2148,880,130,966,0,28,154,,268,446,0,132,0,0,,-856,,2148
2025/5/1,7:30,2180,880,119,805,0,30,160,,272,594,0,130,0,-10,,-800,,2180
2025/5/1,8:00,2274,880,95,777,0,44,146,,270,776,0,128,0,-12,,-830,,2274
2025/5/1,8:30,2368,880,99,830,0,55,198,,250,942,0,124,0,-8,,-1002,,2368
2025/5/1,9:00,2388,880,109,760,0,59,152,,228,1056,0,120,0,-88,,-888,,2388
2025/5/1,9:30,2402,880,127,833,0,60,168,,226,1138,0,134,0,-320,,-844,,2402
2025/5/1,10:00,2360,880,123,933,0,62,158,,230,1274,36,158,0,-318,,-1140,,2360
2025/5/1,10:30,2342,880,95,795,0,56,162,,222,1518,43,164,0,-316,,-1234,,2342
2025/5/1,11:00,2418,880,95,630,0,73,152,,228,1804,42,160,0,-324,,-1280,,2418
2025/5/1,11:30,2514,880,133,691,0,98,190,,226,1908,45,160,0,-606,,-1166,,2514
2025/5/1,12:00,2344,880,136,825,0,111,160,,230,1692,247,152,0,-610,,-1232,,2344
2025/5/1,12:30,2338,880,103,824,0,109,168,,228,1746,250,158,0,-604,,-1274,,2338
2025/5/1,13:00,2466,880,96,768,0,94,152,,230,1896,149,174,0,-604,,-1220,,2466
2025/5/1,13:30,2486,880,99,648,0,111,168,,228,1892,103,178,0,-604,,-1114,,2486
2025/5/1,14:00,2442,880,141,655,0,90,158,,230,1736,105,176,0,-470,,-1154,,2442
2025/5/1,14:30,2392,880,137,657,0,70,182,,238,1572,108,172,0,-304,,-1212,,2392
2025/5/1,15:00,2310,880,104,646,0,48,196,,260,1194,213,162,0,-68,,-1112,,2310
2025/5/1,15:30,2428,880,125,817,0,56,220,,264,802,250,162,0,-10,,-888,,2428
2025/5/1,16:00,2380,880,108,908,0,28,178,,268,660,0,156,0,-12,,-794,,2380
2025/5/1,16:30,2436,880,116,1042,0,82,190,,270,438,0,158,0,0,,-740,,2436
2025/5/1,17:00,2408,880,148,1290,0,48,328,,270,250,0,154,0,8,,-968,,2408
2025/5/1,17:30,2472,880,108,1582,0,90,338,,274,116,0,166,0,16,,-1098,,2472
2025/5/1,18:00,2502,880,98,1602,0,74,362,,272,30,0,176,0,220,,-1212,,2502
