単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/09/01,00:00,12704,0,7128,3236,0,422,694,2,424,0,0,16,0,-186,0,922,46,12704
2025/09/01,00:30,12282,0,6752,3228,0,408,702,0,426,0,0,22,0,-440,0,1144,40,12282
2025/09/01,01:00,11818,0,5824,3238,0,428,694,2,426,0,0,20,0,-704,0,1832,58,11818
2025/09/01,01:30,11722,0,6458,3234,0,404,684,2,426,0,0,8,0,-1242,0,1692,56,11722
2025/09/01,02:00,11498,0,6384,3240,0,408,714,2,426,0,0,6,0,-1420,0,1680,58,11498
2025/09/01,02:30,11522,0,6252,3228,0,398,724,2,432,0,0,8,0,-1582,0,2008,52,11522
2025/09/01,03:00,11576,0,6344,3208,0,424,728,2,424,0,0,8,0,-1642,0,2022,58,11576
2025/09/01,03:30,11534,0,6536,3194,0,436,730,2,428,0,0,8,0,-1646,0,1794,52,11534
2025/09/01,04:00,11806,0,6896,3206,0,420,718,2,428,0,0,6,0,-1640,0,1712,58,11806
2025/09/01,04:30,11950,0,7208,3200,0,422,732,2,428,0,0,8,0,-1732,0,1626,56,11950
2025/09/01,05:00,12306,0,7254,3214,0,436,684,2,422,0,0,2,0,-1320,0,1552,60,12306
2025/09/01,05:30,12448,0,7024,3194,0,406,696,0,426,52,0,2,0,-1262,0,1856,54,12448
2025/09/01,06:00,13260,0,7200,3214,0,418,670,2,422,480,0,4,0,-1076,0,1870,56,13260
2025/09/01,06:30,14090,0,7026,3196,0,426,664,2,422,1354,0,0,0,-1004,0,1952,52,14090
2025/09/01,07:00,15636,0,7516,3206,2,438,736,2,420,2426,0,2,0,-484,0,1316,56,15636
2025/09/01,07:30,17174,0,8080,3196,0,426,746,2,416,3574,0,2,0,-454,0,1134,52,17174
2025/09/01,08:00,19080,0,8500,3206,0,422,800,2,420,4694,0,2,0,-448,0,1434,48,19080
2025/09/01,08:30,20876,0,9250,3192,0,430,834,2,414,5710,0,0,0,-452,0,1450,46,20876
2025/09/01,09:00,22182,0,9998,3218,0,424,888,2,410,6692,0,2,0,-314,2,810,50,22182
2025/09/01,09:30,22842,0,10558,3192,0,416,910,0,412,7390,0,4,0,126,0,-210,44,22842
2025/09/01,10:00,23170,0,10694,3216,0,428,914,2,410,7724,0,2,0,48,0,-314,46,23170
