単位[MW平均],,,供給力,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/05/01,00:00,9230,0,5074,676,0,204,1206,2,404,0,0,8,0,70,0,1586,0,9230
2025/05/01,00:30,9062,0,5186,674,0,204,1206,2,408,0,0,10,0,-512,0,1886,-2,9062
2025/05/01,01:00,8968,0,5152,676,0,204,1220,2,410,0,0,16,0,-732,0,2020,0,8968
2025/05/01,01:30,9000,0,5236,674,0,204,1206,2,414,0,0,18,0,-744,0,1990,0,9000
2025/05/01,02:00,8990,0,5144,676,0,206,1216,2,418,0,0,20,0,-946,0,2252,2,8990
2025/05/01,02:30,9256,0,5856,674,0,212,1202,2,422,0,0,34,0,-1004,0,1834,24,9256
2025/05/01,03:00,9550,0,5904,676,0,206,1238,2,426,0,0,38,0,-394,2,1422,30,9550
2025/05/01,03:30,9648,0,5970,674,0,208,1238,2,428,0,0,58,0,-42,2,1078,32,9648
2025/05/01,04:00,9842,0,6076,680,0,206,1232,2,424,0,0,76,0,374,2,740,30,9842
2025/05/01,04:30,9880,0,6044,672,0,202,1232,2,428,0,0,94,0,456,0,718,32,9880
2025/05/01,05:00,9832,0,6008,676,0,202,1220,2,422,36,0,94,0,520,2,620,30,9832
2025/05/01,05:30,9712,0,5276,674,0,202,1206,2,424,432,0,88,0,264,2,1116,26,9712
2025/05/01,06:00,9872,0,4520,676,0,202,1210,4,424,1334,0,90,0,180,0,1228,4,9872
2025/05/01,06:30,9876,0,3512,674,0,200,1214,2,426,2514,0,88,0,266,0,980,0,9876
2025/05/01,07:00,10020,0,2796,680,0,192,1132,2,420,3726,0,72,0,10,0,988,2,10020
2025/05/01,07:30,10394,0,2944,672,0,192,1126,2,424,4832,0,68,0,-770,0,906,-2,10394
2025/05/01,08:00,10906,0,2946,676,0,192,1046,2,422,5640,0,66,0,-1034,0,952,-2,10906
2025/05/01,08:30,11472,0,3062,674,0,188,1004,2,420,6180,0,66,0,-952,0,830,-2,11472
2025/05/01,09:00,11694,0,2668,554,0,188,996,2,418,6686,0,72,0,-1178,0,1290,-2,11694
2025/05/01,09:30,11772,0,2974,618,0,182,988,2,416,7036,0,92,0,-1300,0,766,-2,11772
2025/05/01,10:00,11710,0,2742,644,0,158,992,2,400,7158,0,102,0,-1094,0,612,-6,11710
2025/05/01,10:30,11826,0,2720,506,0,152,986,2,382,7224,0,94,0,-1378,2,1144,-8,11826
2025/05/01,11:00,11718,0,2910,650,0,150,980,2,378,7294,0,100,0,-1816,0,1076,-6,11718
2025/05/01,11:30,11876,0,2964,654,0,150,972,2,374,7472,0,104,0,-1878,0,1068,-6,11876
2025/05/01,12:00,11454,0,2864,660,0,150,956,2,374,7616,0,100,0,-2184,0,922,-6,11454
2025/05/01,12:30,11406,0,3026,660,0,152,942,2,370,7518,61,102,0,-2444,0,1086,-8,11406
2025/05/01,13:00,11742,0,3032,676,0,164,960,2,392,7394,0,104,0,-1746,0,772,-8,11742
2025/05/01,13:30,11794,0,3136,674,0,188,950,2,404,6952,0,120,0,-1170,0,548,-10,11794
2025/05/01,14:00,11616,0,3210,676,0,196,954,0,408,6508,0,114,0,-938,0,492,-4,11616
2025/05/01,14:30,11642,0,3530,674,0,198,960,4,408,5834,0,124,0,-862,0,780,-8,11642
2025/05/01,15:00,11348,0,3772,676,0,198,1082,2,404,4988,0,138,0,-506,0,600,-6,11348
2025/05/01,15:30,11392,0,4624,674,0,198,1090,2,418,4222,0,146,0,-66,0,92,-8,11392
2025/05/01,16:00,11386,0,5290,676,0,198,1156,2,420,3424,0,168,0,690,0,-632,-6,11386
2025/05/01,16:30,11398,0,5924,674,0,196,1270,2,422,2234,0,168,0,1616,2,-1104,-6,11398
2025/05/01,17:00,11240,0,5978,680,0,198,1496,0,422,1186,0,144,0,1710,6,-576,-4,11240
2025/05/01,17:30,11264,0,6030,670,0,198,1642,4,420,416,0,128,0,1956,8,-202,-6,11264
2025/05/01,18:00,11336,0,5828,680,0,200,1812,2,422,52,0,118,0,1514,6,674,28,11336
2025/05/01,18:30,11544,0,6388,672,0,200,1798,2,422,0,0,118,0,1416,10,482,36,11544
2025/05/01,19:00,11420,0,6666,676,0,200,1784,2,424,0,0,154,0,1532,10,-64,36,11420
2025/05/01,19:30,11298,0,6794,674,0,198,1796,2,424,0,0,194,0,1342,6,-168,36,11298
2025/05/01,20:00,11042,0,6550,676,0,200,1766,2,424,0,0,202,0,918,2,266,36,11042
2025/05/01,20:30,10710,0,6570,674,0,198,1758,2,424,0,0,194,0,680,2,174,34,10710
2025/05/01,21:00,10478,0,6528,676,0,200,1556,2,424,0,0,192,0,568,2,292,38,10478
2025/05/01,21:30,10204,0,6608,674,0,198,1502,2,426,0,0,192,0,522,0,48,32,10204
2025/05/01,22:00,10052,0,6682,676,0,196,1294,2,424,0,0,164,0,422,0,178,14,10052
2025/05/01,22:30,9736,0,6450,674,0,196,1246,2,424,0,0,162,0,218,0,358,6,9736
2025/05/01,23:00,9672,0,6410,680,0,198,1228,2,420,0,0,180,0,36,0,510,8,9672
2025/05/01,23:30,9428,0,5972,672,0,198,1144,2,426,0,0,198,0,0,0,812,4,9428
2025/05/02,00:00,9110,0,5594,676,0,192,1034,2,422,0,0,220,0,-222,2,1186,4,9110
2025/05/02,00:30,8766,0,5310,674,0,190,1038,2,428,0,0,240,0,-432,2,1310,4,8766
2025/05/02,01:00,8628,0,5210,676,0,184,1026,2,426,0,0,268,0,-478,2,1306,6,8628
2025/05/02,01:30,8730,0,5144,674,0,186,1008,2,442,0,0,278,0,-468,2,1458,4,8730
2025/05/02,02:00,8762,0,5160,676,0,186,1020,2,444,0,0,290,0,-478,2,1456,4,8762
2025/05/02,02:30,9004,0,5088,674,0,190,1018,2,452,0,0,298,0,-468,2,1742,6,9004
2025/05/02,03:00,9210,0,5028,676,0,200,1060,2,454,0,0,308,0,-472,0,1926,28,9210
2025/05/02,03:30,9262,0,5188,674,0,196,1090,2,456,0,0,306,0,-470,0,1786,34,9262
2025/05/02,04:00,9450,0,5296,680,0,198,1130,2,458,0,0,276,0,-474,0,1848,36,9450
2025/05/02,04:30,9430,0,5310,670,0,196,1140,2,454,0,0,246,0,-324,0,1700,36,9430
2025/05/02,05:00,9426,0,5046,680,0,196,1148,2,460,10,0,272,0,-90,0,1672,30,9426
2025/05/02,05:30,9290,0,4702,672,0,194,1140,2,470,42,0,258,0,4,2,1774,30,9290
2025/05/02,06:00,9286,0,5224,676,0,198,1110,2,470,132,0,254,0,4,0,1186,30,9286
2025/05/02,06:30,9374,0,5060,674,0,198,1108,2,472,424,0,236,0,2,0,1194,4,9374
2025/05/02,07:00,9752,0,5414,676,0,196,1114,2,466,558,0,230,0,4,0,1090,2,9752
2025/05/02,07:30,10020,0,5454,674,2,198,1130,4,472,704,0,240,0,2,0,1138,2,10020
2025/05/02,08:00,10628,0,5574,676,2,196,1150,2,464,1082,0,234,0,4,0,1240,4,10628
2025/05/02,08:30,11150,0,6180,674,0,194,1180,0,468,1508,0,232,0,18,0,692,4,11150
2025/05/02,09:00,11474,0,7052,676,0,192,1246,2,462,1142,0,200,0,156,2,338,6,11474
2025/05/02,09:30,11588,0,6628,674,0,196,1230,2,466,1070,0,204,0,214,0,900,4,11588
2025/05/02,10:00,11556,0,6368,676,0,192,1256,2,460,1178,0,178,0,138,0,1100,8,11556
2025/05/02,10:30,11754,0,6774,674,0,192,1300,4,464,1212,0,158,0,240,0,728,8,11754
