単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/4/1,0:00,3034,0,112,1543,0,15,1020,0,92,0,0,7,0,0,0,214,32,3034
2025/4/1,0:30,3002,0,110,1469,0,15,1047,0,92,0,0,9,0,0,0,230,30,3002
2025/4/1,1:00,3038,0,111,1434,0,16,1072,0,94,0,0,10,0,0,0,272,30,3038
2025/4/1,1:30,3137,0,112,1489,0,15,1136,0,93,0,0,10,0,0,0,250,32,3137
2025/4/1,2:00,3221,0,110,1457,0,16,1159,0,92,0,0,12,0,0,0,346,30,3221
2025/4/1,2:30,3299,0,112,1516,0,16,1208,0,92,0,0,14,0,0,0,312,30,3299
2025/4/1,3:00,3362,0,112,1595,0,15,1336,0,92,0,0,16,0,0,0,164,32,3362
2025/4/1,3:30,3389,0,112,1597,0,16,1341,0,91,0,0,18,0,0,0,184,30,3389
2025/4/1,4:00,3366,0,111,1570,0,16,1360,0,91,0,0,19,0,0,0,168,32,3366
2025/4/1,4:30,3369,0,114,1602,0,16,1277,0,93,1,0,17,0,0,0,220,30,3369
2025/4/1,5:00,3388,0,114,1615,0,16,1274,0,92,0,0,18,0,0,0,230,30,3388
2025/4/1,5:30,3404,0,113,1615,0,16,1272,0,92,4,0,20,0,0,0,244,28,3404
2025/4/1,6:00,3434,0,114,1607,0,16,1275,0,92,22,0,19,0,0,0,260,30,3434
2025/4/1,6:30,3468,0,114,1616,0,16,1307,0,92,66,0,16,0,0,0,212,28,3468
2025/4/1,7:00,3435,0,133,1610,0,14,1271,0,91,99,0,14,0,0,0,172,30,3435
2025/4/1,7:30,3494,0,176,1609,0,12,1262,0,93,154,0,12,0,0,0,146,30,3494
2025/4/1,8:00,3590,0,256,1613,0,10,1163,0,90,237,0,12,0,0,0,178,30,3590
2025/4/1,8:30,3757,0,282,1611,0,7,1103,0,91,328,0,13,0,0,0,292,30,3757
2025/4/1,9:00,3775,0,204,1611,0,4,989,0,91,429,0,16,0,0,0,402,30,3775
2025/4/1,9:30,3782,0,242,1610,0,4,964,0,90,520,0,14,0,0,0,310,28,3782
2025/4/1,10:00,3757,0,237,1609,0,5,1013,0,92,514,0,15,0,0,0,242,30,3757
2025/4/1,10:30,3776,0,342,1617,0,4,1078,0,92,420,0,13,0,0,0,180,30,3776
2025/4/1,11:00,3728,0,363,1606,0,4,1086,0,91,371,0,12,0,0,0,166,30,3728
2025/4/1,11:30,3669,0,178,1603,0,3,960,0,91,390,0,9,0,0,0,406,28,3669
2025/4/1,12:00,3497,0,142,1445,0,3,911,0,93,409,0,10,0,-117,0,574,28,3497
2025/4/1,12:30,3431,0,142,1387,0,4,849,0,91,477,0,12,0,-122,0,560,30,3431
2025/4/1,13:00,3558,0,188,1606,0,3,945,0,90,458,0,11,0,-122,0,348,30,3558
2025/4/1,13:30,3586,0,166,1573,0,3,892,0,90,457,0,13,0,-121,0,484,28,3586
2025/4/1,14:00,3561,0,162,1587,0,5,900,0,90,380,0,15,0,-121,0,514,28,3561
2025/4/1,14:30,3572,0,163,1412,0,5,895,0,91,348,0,16,0,0,0,612,30,3572
2025/4/1,15:00,3506,0,166,1350,0,5,1033,0,89,255,0,20,0,0,0,558,30,3506
2025/4/1,15:30,3548,0,164,1510,0,5,1103,0,92,220,0,20,0,0,0,406,28,3548
2025/4/1,16:00,3547,0,219,1614,0,5,1143,0,91,174,0,23,0,0,0,248,30,3547
2025/4/1,16:30,3543,0,226,1610,0,5,1185,0,90,143,0,21,0,0,0,236,28,3543
2025/4/1,17:00,3483,0,203,1606,0,5,1235,0,91,82,0,21,0,0,0,210,30,3483
2025/4/1,17:30,3525,0,170,1616,0,6,1387,0,90,36,0,20,0,0,0,170,30,3525
