単位[MW平均],,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（LNG）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/8/1,15:00,26771,4397,5570,4307,180,745,1988,0,76,3604,0,29,0,133,2,5664,76,26771
2025/8/1,15:30,26802,4395,5972,4314,234,721,2058,0,76,3009,0,25,0,269,5,5648,76,26802
2025/8/1,16:00,26687,4393,6125,4303,482,757,2118,0,76,2354,0,17,0,905,7,5040,110,26687
2025/8/1,16:30,26369,4394,6096,4304,571,725,2128,0,76,1663,0,11,0,1191,5,5094,111,26369
2025/8/1,17:00,25369,4394,6130,4308,568,763,2140,0,76,995,0,8,0,1401,2,4448,136,25369
2025/8/1,17:30,24564,4394,6072,4308,557,722,2135,0,76,498,0,4,0,1064,4,4592,138,24564
2025/8/1,18:00,23754,4393,5890,4289,553,764,2146,0,76,192,0,2,0,820,12,4464,153,23754
2025/8/1,18:30,23239,4396,5989,4283,474,745,2133,0,76,34,0,2,0,619,10,4326,152,23239
2025/8/1,19:00,22762,4395,5859,4286,347,755,2082,0,76,0,0,1,0,422,9,4382,148,22762
2025/8/1,19:30,22124,4395,5445,4290,187,766,2068,0,76,0,0,4,0,284,7,4454,148,22124
2025/8/1,20:00,21437,4394,5612,4289,170,759,1818,0,76,0,0,4,0,243,2,3926,144,21437
2025/8/1,20:30,20858,4395,5881,4307,156,769,1685,0,76,0,0,6,0,367,2,3072,142,20858
2025/8/1,21:00,20262,4396,5961,4314,18,773,1522,0,76,0,0,7,0,565,1,2492,137,20262
2025/8/1,21:30,19648,4398,5726,4308,0,746,1393,0,76,0,0,9,0,428,1,2426,137,19648
2025/8/1,22:00,19048,4398,5469,4227,0,721,1344,0,76,0,0,10,0,302,1,2372,128,19048
2025/8/1,22:30,18327,4398,5393,4043,0,744,1354,0,76,0,0,10,0,252,1,1928,128,18327
2025/8/1,23:00,17922,4399,5609,3980,0,745,1190,0,76,0,0,8,0,552,3,1238,122,17922
2025/8/1,23:30,17139,4399,4993,3876,0,727,1197,0,76,0,0,7,0,507,4,1230,123,17139
2025/8/2,0:00,16260,4400,4096,3739,5,743,1282,0,73,0,0,5,0,502,0,1296,119,16260
2025/8/2,0:30,15472,4401,3332,3681,5,726,1273,0,73,0,0,6,0,449,0,1408,118,15472
2025/8/2,1:00,14830,4402,2772,3659,5,717,1220,0,73,0,0,7,0,296,0,1564,115,14830
2025/8/2,1:30,14490,4404,2564,3668,5,717,1216,0,73,0,0,8,0,-230,0,1950,115,14490
2025/8/2,2:00,14204,4402,2392,3680,5,726,1212,0,73,0,0,14,0,-489,0,2076,113,14204
2025/8/2,2:30,14295,4404,2632,3695,5,724,1206,0,73,0,0,20,0,-497,0,1920,113,14295
2025/8/2,3:00,14193,4404,2516,3695,5,723,1192,0,73,0,0,27,0,-252,2,1694,114,14193
2025/8/2,3:30,13998,4403,2170,3678,5,723,1175,0,73,0,0,37,0,-73,0,1694,113,13998
2025/8/2,4:00,13823,4405,2142,3683,5,642,1176,0,73,0,0,44,0,-68,1,1606,114,13823
2025/8/2,4:30,13910,4405,2285,3686,5,521,1170,0,73,0,0,49,0,-356,3,1954,115,13910
2025/8/2,5:00,13842,4406,2108,3694,5,491,1076,0,73,9,0,59,0,-325,1,2136,109,13842
2025/8/2,5:30,13795,4407,2190,3700,5,476,1077,0,73,133,0,66,0,-665,2,2220,111,13795
2025/8/2,6:00,14012,4404,2450,3697,5,477,1014,0,73,437,0,66,0,-854,2,2142,99,14012
2025/8/2,6:30,14484,4404,2202,3705,5,484,999,0,73,920,0,68,0,-1181,2,2704,99,14484
2025/8/2,7:00,15218,4404,2230,3707,5,485,1015,0,73,1540,0,58,0,-1260,4,2886,71,15218
2025/8/2,7:30,16220,4402,2447,3698,5,483,1049,0,73,2206,0,52,0,-766,2,2500,69,16220
2025/8/2,8:00,17556,4403,2532,3679,5,479,1082,0,73,2813,0,48,0,-234,4,2624,48,17556
2025/8/2,8:30,18777,4401,2371,3688,5,479,1073,0,73,3407,0,48,0,-113,6,3292,47,18777
2025/8/2,9:00,19991,4401,2583,3691,5,518,1092,0,73,3909,0,41,0,122,3,3524,29,19991
2025/8/2,9:30,20578,4402,2398,3685,5,636,1108,0,73,4042,0,35,0,321,1,3842,30,20578
2025/8/2,10:00,20685,4403,2284,3636,5,719,1109,0,73,4097,0,30,0,262,0,4050,17,20685
2025/8/2,10:30,20774,4401,2550,3667,5,725,1114,0,73,4203,0,30,0,126,1,3862,17,20774
2025/8/2,11:00,21036,4401,2852,3679,5,719,1129,0,73,4307,0,31,0,27,1,3796,16,21036
2025/8/2,11:30,21079,4402,2551,3684,5,718,1127,0,73,4438,0,39,0,222,1,3804,15,21079
2025/8/2,12:00,21248,4402,3026,3675,5,724,1142,0,73,4669,0,38,0,330,1,3146,17,21248
2025/8/2,12:30,21376,4401,3202,3675,72,720,1150,0,73,4780,0,39,0,273,4,2968,19,21376
2025/8/2,13:00,21776,4402,3484,3668,296,715,1272,0,73,4771,0,40,0,264,4,2764,23,21776
2025/8/2,13:30,21760,4402,3667,3666,417,720,1272,0,73,4587,0,38,0,164,4,2726,24,21760
2025/8/2,14:00,21760,4402,3593,3649,201,722,1326,0,73,4418,0,38,0,96,5,3198,39,21760
2025/8/2,14:30,21830,4401,3965,3671,176,729,1419,0,73,4148,0,32,0,-87,6,3256,41,21830
2025/8/2,15:00,21899,4401,4492,3669,176,726,1698,0,73,3669,0,28,0,-188,7,3086,62,21899
2025/8/2,15:30,21878,4400,4747,3669,178,731,1777,0,73,3103,0,22,0,-243,9,3350,62,21878
2025/8/2,16:00,21951,4401,4833,3670,176,733,1911,0,73,2469,0,17,0,-61,11,3622,96,21951
2025/8/2,16:30,21859,4401,5137,3680,176,728,1922,0,73,1787,0,16,0,290,10,3542,97,21859
2025/8/2,17:00,21547,4401,5218,3682,170,718,1885,0,73,1119,0,15,0,527,8,3602,129,21547
2025/8/2,17:30,21297,4401,5025,3680,32,729,1915,0,73,580,0,14,0,407,12,4300,129,21297
2025/8/2,18:00,20983,4402,5185,3673,5,714,2029,0,73,224,0,15,0,569,14,3934,146,20983
2025/8/2,18:30,20651,4402,5228,3672,5,713,2050,0,73,39,0,14,0,864,13,3434,144,20651
2025/8/2,19:00,20496,4403,5174,3672,5,709,2024,0,73,0,0,15,0,815,8,3452,146,20496
2025/8/2,19:30,20030,4404,5035,3672,5,714,1994,0,73,0,0,13,0,307,1,3666,146,20030
2025/8/2,20:00,19473,4402,5127,3674,5,723,1734,0,73,0,0,13,0,257,0,3326,139,19473
2025/8/2,20:30,19034,4402,5355,3673,5,723,1658,0,73,0,0,14,0,260,1,2732,138,19034
2025/8/2,21:00,18546,4402,5387,3679,5,717,1495,0,73,0,0,14,0,252,3,2390,129,18546
2025/8/2,21:30,17999,4402,5418,3673,5,715,1467,0,73,0,0,14,0,336,4,1762,130,17999
2025/8/2,22:00,17528,4403,5394,3660,5,713,1406,0,73,0,0,13,0,288,4,1446,123,17528
2025/8/2,22:30,16918,4403,4935,3660,5,718,1320,0,73,0,0,13,0,467,3,1198,123,16918
2025/8/2,23:00,16616,4403,4546,3662,5,723,1198,0,73,0,0,11,0,782,6,1088,119,16616
2025/8/2,23:30,15850,4404,4268,3665,5,725,1202,0,73,0,0,10,0,276,2,1102,118,15850
2025/8/3,0:00,15067,4405,3072,3643,5,679,1349,0,73,0,0,7,0,162,0,1558,114,15067
2025/8/3,0:30,14431,4406,2554,3658,5,534,1313,0,73,0,0,6,0,-110,0,1878,114,14431
2025/8/3,1:00,13861,4405,2226,3655,5,483,1225,0,73,0,0,5,0,-278,0,1950,112,13861
2025/8/3,1:30,13541,4406,2162,3661,5,476,1191,0,73,0,0,5,0,-406,0,1858,110,13541
2025/8/3,2:00,13325,4406,2176,3660,5,472,1180,0,73,0,0,5,0,-593,0,1832,109,13325
2025/8/3,2:30,13412,4407,2507,3660,5,474,1176,0,73,0,0,5,0,-684,0,1678,111,13412
2025/8/3,3:00,13297,4407,2288,3656,5,477,1166,0,73,0,0,5,0,-561,1,1670,110,13297
2025/8/3,3:30,13239,4407,2319,3664,5,482,1164,0,73,0,0,5,0,-548,1,1558,109,13239
2025/8/3,4:00,13099,4407,2286,3662,5,481,1158,0,73,0,0,6,0,-553,1,1460,113,13099
2025/8/3,4:30,13154,4406,2302,3667,5,484,1159,0,73,0,0,8,0,-569,3,1506,110,13154
2025/8/3,5:00,13194,4406,2446,3670,5,486,1044,0,73,9,0,9,0,-596,3,1528,111,13194
2025/8/3,5:30,13142,4408,2042,3672,5,489,1043,0,73,141,0,9,0,-673,0,1822,111,13142
2025/8/3,6:00,13266,4407,2243,3667,5,488,1021,0,73,425,0,8,0,-1175,1,2006,97,13266
2025/8/3,6:30,13667,4407,2059,3669,5,492,1033,0,73,872,0,9,0,-1403,1,2352,98,13667
2025/8/3,7:00,14302,4406,2085,3668,5,485,1026,0,73,1457,0,9,0,-1194,3,2210,69,14302
2025/8/3,7:30,15181,4408,2129,3675,5,483,1025,0,73,2128,0,8,0,-598,2,1772,71,15181
2025/8/3,8:00,16097,4407,2178,3663,5,479,992,0,73,2777,0,7,0,-773,1,2240,48,16097
2025/8/3,8:30,17098,4406,2379,3678,5,480,1001,0,73,3306,0,9,0,-741,7,2446,49,17098
2025/8/3,9:00,18172,4406,2427,3669,5,474,982,0,73,3713,0,10,0,-452,4,2820,41,18172
2025/8/3,9:30,18697,4406,2223,3613,5,473,978,0,73,3926,0,10,0,-270,2,3216,42,18697
2025/8/3,10:00,19068,4405,2562,3145,5,468,966,0,73,4051,0,11,0,-381,3,3736,24,19068
2025/8/3,10:30,19326,4406,2788,2755,5,479,1013,0,73,4243,0,10,0,-164,2,3690,26,19326
2025/8/3,11:00,19571,4406,2907,2716,5,486,1059,0,73,4437,0,9,0,-156,1,3608,20,19571
2025/8/3,11:30,19904,4403,3058,2736,5,558,1089,0,73,4645,0,9,0,-20,6,3322,20,19904
2025/8/3,12:00,20352,4402,3196,2755,5,611,1121,0,73,4878,0,9,0,149,4,3130,19,20352
2025/8/3,12:30,20585,4401,3383,2774,5,612,1119,0,73,4937,0,9,0,122,5,3126,19,20585
2025/8/3,13:00,20780,4400,3395,3119,5,606,1234,0,73,4939,0,9,0,216,2,2760,22,20780
2025/8/3,13:30,21093,4398,3237,3594,5,626,1256,0,73,4822,0,12,0,150,3,2896,21,21093
2025/8/3,14:00,21217,4397,3319,3673,5,703,1353,0,73,4566,0,16,0,132,2,2944,34,21217
2025/8/3,14:30,21299,4398,3720,3680,5,731,1471,0,73,4188,0,22,0,136,3,2840,32,21299
2025/8/3,15:00,21418,4397,3623,3678,5,732,1588,0,73,3687,0,24,0,158,3,3396,54,21418
2025/8/3,15:30,21400,4396,3972,3681,5,729,1678,0,73,3072,0,21,0,127,3,3588,55,21400
2025/8/3,16:00,21451,4397,4530,3678,5,729,1839,0,73,2409,0,20,0,170,5,3510,86,21451
2025/8/3,16:30,21401,4397,4866,3681,5,728,1870,0,73,1731,0,21,0,245,5,3692,87,21401
2025/8/3,17:00,21450,4397,5398,3678,5,727,1906,0,73,1072,0,25,0,704,7,3340,118,21450
2025/8/3,17:30,21435,4398,5423,3679,5,740,1902,0,73,561,0,27,0,610,13,3886,118,21435
2025/8/3,18:00,21200,4398,5479,3670,5,723,1913,0,73,217,0,34,0,693,12,3848,135,21200
2025/8/3,18:30,20903,4399,5458,3670,5,715,1933,0,73,35,0,43,0,745,12,3682,133,20903
2025/8/3,19:00,20676,4398,5450,3665,5,715,1931,0,73,0,0,46,0,649,9,3602,133,20676
2025/8/3,19:30,20345,4398,5349,3673,5,722,1938,0,73,0,0,39,0,529,3,3482,134,20345
2025/8/3,20:00,19984,4398,5355,3665,5,729,1853,0,73,0,0,40,0,512,2,3222,130,19984
2025/8/3,20:30,19503,4399,5252,3669,5,721,1819,0,73,0,0,42,0,467,1,2926,129,19503
2025/8/3,21:00,19084,4399,5355,3666,5,722,1590,0,73,0,0,42,0,694,0,2414,124,19084
2025/8/3,21:30,18558,4399,5352,3666,5,722,1521,0,73,0,0,44,0,622,0,2030,124,18558
2025/8/3,22:00,17954,4400,5211,3652,5,721,1501,0,73,0,0,46,0,423,0,1806,116,17954
2025/8/3,22:30,17387,4402,5060,3654,5,718,1495,0,73,0,0,45,0,209,1,1608,117,17387
2025/8/3,23:00,16907,4402,4604,3654,5,729,1355,0,73,0,0,43,0,199,0,1728,115,16907
2025/8/3,23:30,16222,4404,3992,3652,5,721,1285,0,73,0,0,40,0,111,1,1824,114,16222
2025/8/4,0:00,15362,4404,3715,3648,6,677,1315,0,73,0,0,37,0,-149,0,1526,110,15362
2025/8/4,0:30,14697,4405,3281,3655,6,535,1287,0,73,0,0,33,0,-666,0,1978,110,14697
2025/8/4,1:00,14067,4405,3205,3652,6,483,1193,0,73,0,0,33,0,-1242,0,2150,109,14067
2025/8/4,1:30,13786,4406,3269,3653,6,477,1178,0,73,0,0,35,0,-1352,0,1932,109,13786
2025/8/4,2:00,13702,4408,3227,3714,6,478,1150,0,73,0,0,35,0,-1352,0,1852,111,13702
2025/8/4,2:30,13733,4410,3319,3743,6,484,1146,0,73,0,0,34,0,-1324,0,1730,112,13733
2025/8/4,3:00,13762,4410,3364,3844,6,479,1137,0,73,0,0,36,0,-1394,1,1694,112,13762
2025/8/4,3:30,13589,4411,3176,3958,6,488,1136,0,73,0,0,39,0,-1353,1,1542,112,13589
2025/8/4,4:00,13605,4409,3137,3967,6,478,1139,0,73,0,0,34,0,-1454,1,1702,113,13605
2025/8/4,4:30,13749,4410,3295,3974,6,478,1136,0,73,0,0,39,0,-1489,8,1706,113,13749
2025/8/4,5:00,13930,4410,3342,3971,6,476,1128,0,73,6,0,41,0,-1795,2,2158,112,13930
2025/8/4,5:30,13975,4410,3260,3995,6,495,1128,0,73,97,0,45,0,-1570,0,1924,112,13975
2025/8/4,6:00,14629,4410,3547,4056,6,511,1157,0,73,288,0,45,0,-1086,2,1516,104,14629
2025/8/4,6:30,15616,4408,3764,4248,6,521,1208,0,73,604,0,39,0,-793,2,1432,104,15616
2025/8/4,7:00,17150,4408,4303,4335,6,576,1181,0,73,1099,0,35,0,-769,5,1818,80,17150
2025/8/4,7:30,18990,4407,5095,4344,6,711,1196,0,73,1724,0,33,0,-395,5,1710,81,18990
2025/8/4,8:00,21080,4407,4876,4330,6,757,1301,0,73,2425,0,34,0,-18,6,2818,65,21080
2025/8/4,8:30,22901,4407,5218,4321,6,736,1300,0,73,3085,0,32,0,640,8,3010,65,22901
2025/8/4,9:00,24219,4408,5253,4316,6,715,1290,0,73,3700,0,38,0,574,1,3792,53,24219
2025/8/4,9:30,25038,4407,5374,4303,6,712,1288,0,73,4206,0,51,0,522,1,4022,73,25038
2025/8/4,10:00,25244,4408,5247,4310,6,713,1300,0,73,4535,0,61,0,461,0,4094,36,25244
2025/8/4,10:30,25554,4408,5342,4308,6,715,1311,0,73,4796,0,67,0,790,1,3680,57,25554
2025/8/4,11:00,25860,4409,5168,4310,6,709,1313,0,73,4994,0,85,0,564,1,4174,54,25860
2025/8/4,11:30,25852,4409,5071,4297,6,705,1308,0,73,5104,0,89,0,269,0,4464,57,25852
2025/8/4,12:00,25363,4409,5164,4303,6,707,1167,0,73,5170,0,94,0,225,1,4030,14,25363
2025/8/4,12:30,25471,4407,5199,4296,6,707,1169,0,73,5168,0,93,0,241,2,4096,14,25471
2025/8/4,13:00,26132,4407,5653,4295,25,703,1389,0,73,5051,0,93,0,296,5,4118,24,26132
2025/8/4,13:30,26287,4408,5522,4294,56,703,1426,0,73,4863,0,94,0,318,2,4504,24,26287
2025/8/4,14:00,26396,4408,5592,4287,176,703,1513,0,73,4578,0,89,0,333,1,4604,39,26396
2025/8/4,14:30,26386,4408,5564,4294,317,701,1535,0,73,4180,0,92,0,308,1,4876,37,26386
2025/8/4,15:00,26324,4407,5606,4293,431,701,1734,0,73,3642,0,100,0,328,1,4922,86,26324
2025/8/4,15:30,26410,4406,5807,4296,439,705,1815,0,73,2972,0,95,0,524,1,5192,85,26410
2025/8/4,16:00,26318,4406,5956,4292,532,706,1976,0,73,2332,0,85,0,1239,5,4606,110,26318
2025/8/4,16:30,25957,4405,6053,4291,576,705,2018,0,73,1674,0,79,0,2091,3,3880,109,25957
2025/8/4,17:00,25038,4406,5959,4295,494,710,2055,0,73,1041,0,79,0,1279,3,4518,126,25038
2025/8/4,17:30,24389,4408,6032,4294,522,706,2071,0,73,524,0,75,0,998,3,4556,127,24389
2025/8/4,18:00,23757,4408,6006,4280,546,720,2107,0,73,192,0,72,0,882,2,4332,137,23757
2025/8/4,18:30,23368,4409,5982,4245,548,728,2116,0,73,30,0,64,0,619,2,4416,136,23368
2025/8/4,19:00,22896,4409,5621,4240,432,716,1946,0,73,0,0,54,0,271,0,4990,144,22896
2025/8/4,19:30,22322,4409,5637,4244,437,713,1943,0,73,0,0,46,0,179,0,4496,145,22322
2025/8/4,20:00,21763,4409,5923,4244,555,721,1863,0,73,0,0,43,0,633,0,3158,141,21763
2025/8/4,20:30,21269,4408,5831,4244,504,719,1748,0,73,0,0,38,0,371,1,3192,140,21269
2025/8/4,21:00,20790,4408,5720,4243,333,722,1540,0,73,0,0,44,0,285,1,3288,133,20790
2025/8/4,21:30,20341,4408,5841,4241,389,723,1521,0,73,0,0,46,0,270,1,2696,132,20341
2025/8/4,22:00,19695,4407,5385,4228,239,717,1416,0,73,0,0,50,0,257,2,2796,125,19695
2025/8/4,22:30,19161,4406,5499,4234,229,720,1351,0,73,0,0,47,0,277,2,2198,125,19161
2025/8/4,23:00,18657,4406,5119,4233,192,719,1217,0,73,0,0,49,0,173,1,2352,123,18657
2025/8/4,23:30,17895,4406,5177,4237,249,721,1197,0,73,0,0,40,0,65,3,1606,121,17895
2025/8/5,0:00,17044,4406,4671,4232,281,724,1148,0,73,0,0,37,0,-313,0,1668,117,17044
2025/8/5,0:30,16287,4407,4758,4250,252,734,1144,0,73,0,0,42,0,-1073,0,1582,118,16287
2025/8/5,1:00,15675,4406,4892,4271,251,734,1129,0,73,0,0,46,0,-1771,0,1534,110,15675
2025/8/5,1:30,15346,4407,5166,4278,270,737,1107,0,73,0,0,39,0,-2202,6,1354,111,15346
2025/8/5,2:00,15161,4407,5111,4272,255,743,1098,0,73,0,0,37,0,-2338,0,1390,113,15161
2025/8/5,2:30,15108,4407,5222,4280,319,744,1074,0,73,0,0,25,0,-2329,6,1174,113,15108
2025/8/5,3:00,15078,4408,5141,4273,365,742,1114,0,73,0,0,25,0,-2495,2,1318,112,15078
2025/8/5,3:30,14935,4408,5219,4277,252,746,1098,0,73,0,0,23,0,-2544,2,1268,113,14935
2025/8/5,4:00,14779,4408,5204,4272,314,749,1056,0,73,0,0,19,0,-2790,2,1356,116,14779
2025/8/5,4:30,15011,4407,5235,4277,481,748,1067,0,73,0,0,23,0,-2607,5,1186,116,15011
2025/8/5,5:00,15170,4407,5266,4283,496,744,1012,0,73,6,0,24,0,-2451,2,1190,118,15170
2025/8/5,5:30,15328,4407,5219,4288,536,748,993,0,73,129,0,26,0,-2230,1,1020,118,15328
2025/8/5,6:00,16036,4406,5152,4297,377,743,1033,0,73,409,0,36,0,-1848,4,1250,104,16036
2025/8/5,6:30,16920,4406,5102,4296,376,744,1071,0,73,813,0,31,0,-2147,1,2050,104,16920
2025/8/5,7:00,18198,4407,5214,4296,536,747,1098,0,73,1355,0,34,0,-2180,1,2536,81,18198
2025/8/5,7:30,19862,4408,5217,4297,567,736,1147,0,73,1964,0,34,0,-1428,4,2762,81,19862
2025/8/5,8:00,21939,4407,4963,4291,463,728,1223,0,73,2521,0,37,0,-759,6,3914,72,21939
2025/8/5,8:30,23804,4407,5175,4297,450,722,1226,0,73,3026,0,39,0,126,3,4190,70,23804
2025/8/5,9:00,24908,4407,5288,4299,422,728,1317,0,73,3502,0,38,0,223,1,4564,46,24908
2025/8/5,9:30,25715,4406,5493,4299,380,742,1321,0,73,3912,0,39,0,254,1,4750,45,25715
2025/8/5,10:00,26163,4406,5225,4303,265,740,1299,0,73,4178,0,39,0,275,2,5322,36,26163
2025/8/5,10:30,26447,4406,5183,4302,204,737,1307,0,73,4292,0,41,0,220,2,5646,34,26447
2025/8/5,11:00,26625,4406,5195,4303,261,738,1408,0,73,4461,0,37,0,237,6,5468,32,26625
2025/8/5,11:30,26641,4405,5241,4300,408,749,1441,0,73,4598,0,35,0,268,2,5088,33,26641
2025/8/5,12:00,26160,4405,4965,4306,385,751,1360,0,73,4605,0,43,0,234,3,4996,34,26160
2025/8/5,12:30,26214,4404,5220,4304,439,739,1260,0,73,4586,0,51,0,389,6,4710,33,26214
2025/8/5,13:00,26899,4404,5280,4302,524,733,1413,0,73,4468,0,44,0,437,5,5168,48,26899
2025/8/5,13:30,27113,4403,5173,4316,337,739,1608,0,73,4395,0,43,0,607,4,5368,47,27113
2025/8/5,14:00,27333,4402,5422,4318,516,738,1709,0,73,4176,0,43,0,773,4,5086,73,27333
2025/8/5,14:30,27427,4401,5399,4317,573,736,1766,0,73,3808,0,40,0,1225,3,5014,72,27427
2025/8/5,15:00,27144,4401,5388,4315,569,736,2019,0,73,3290,0,36,0,1405,5,4822,85,27144
2025/8/5,15:30,27200,4400,5429,4313,578,733,2083,0,73,2745,0,39,0,2414,5,4304,84,27200
2025/8/5,16:00,27190,4400,5458,4316,583,735,2132,0,73,2198,0,43,0,3093,18,4016,125,27190
2025/8/5,16:30,26891,4400,5408,4315,576,726,2164,0,73,1619,0,39,0,2685,14,4746,126,26891
2025/8/5,17:00,26089,4400,5475,4315,580,728,2187,0,73,1004,0,35,0,3231,14,3906,141,26089
2025/8/5,17:30,25424,4400,5581,4317,581,726,2190,0,73,496,0,38,0,3092,10,3780,140,25424
2025/8/5,18:00,24691,4400,5608,4308,580,577,2028,0,73,191,0,41,0,2890,9,3838,148,24691
2025/8/5,18:30,24354,4398,5626,4287,580,568,1932,0,73,27,0,37,0,2536,1,4140,149,24354
2025/8/5,19:00,23821,4397,5633,4289,580,564,1796,0,73,0,0,33,0,2383,2,3918,153,23821
2025/8/5,19:30,23126,4397,5776,4285,580,563,1741,0,73,0,0,32,0,1503,2,4020,154,23126
2025/8/5,20:00,22517,4397,5986,4288,580,566,1629,0,73,0,0,38,0,1134,2,3676,148,22517
2025/8/5,20:30,22029,4397,5926,4290,580,582,1627,0,73,0,0,38,0,995,3,3370,148,22029
2025/8/5,21:00,21439,4398,5811,4281,571,579,1429,0,73,0,0,34,0,550,2,3566,145,21439
2025/8/5,21:30,20759,4398,5703,4286,564,639,1389,0,73,0,0,27,0,679,1,2856,144,20759
2025/8/5,22:00,20080,4398,5597,4267,571,702,1284,0,73,0,0,25,0,451,2,2574,136,20080
2025/8/5,22:30,19358,4398,5622,4273,475,701,1277,0,73,0,0,25,0,390,0,1988,136,19358
2025/8/5,23:00,18831,4397,5502,4274,509,705,1263,0,73,0,0,25,0,298,1,1652,132,18831
2025/8/5,23:30,18001,4397,5404,4275,438,707,1257,0,73,0,0,24,0,-114,1,1406,133,18001
2025/8/6,0:00,17097,4396,4807,4268,447,712,1243,0,73,0,0,23,0,-672,0,1674,126,17097
2025/8/6,0:30,16325,4396,4509,4274,526,727,1226,0,73,0,0,23,0,-1160,0,1604,127,16325
2025/8/6,1:00,15857,4398,4515,4274,542,716,1219,0,73,0,0,21,0,-1565,0,1542,122,15857
2025/8/6,1:30,15527,4398,4583,4273,542,718,1182,0,73,0,0,20,0,-1979,0,1596,121,15527
2025/8/6,2:00,15338,4397,4595,4276,545,723,1148,0,73,0,0,16,0,-2105,0,1552,118,15338
2025/8/6,2:30,15358,4397,4653,4274,561,730,1147,0,73,0,0,10,0,-2077,0,1470,120,15358
2025/8/6,3:00,15222,4397,4594,4273,547,734,1143,0,73,0,0,8,0,-2110,2,1440,121,15222
2025/8/6,3:30,15151,4398,4588,4271,526,733,1101,0,73,0,0,8,0,-2182,2,1512,121,15151
2025/8/6,4:00,15037,4398,4657,4270,499,736,1104,0,73,0,0,5,0,-2339,1,1512,121,15037
