単位[MW平均],,供給力,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/9/2,02:00,5878,788,881,4230,200,660,0,200,0,332,0,0,0,62,0,-764,-2,-708,0,5879
2025/9/2,02:30,5967,788,950,4243,202,662,0,182,0,334,0,0,0,78,0,-764,-2,-706,0,5967
2025/9/2,03:00,5951,789,819,4181,204,665,0,180,0,334,0,0,0,83,0,-480,0,-826,0,5949
2025/9/2,03:30,6019,789,822,4172,203,665,0,175,0,333,0,0,0,81,0,-455,0,-766,0,6019
2025/9/2,04:00,6019,791,777,4197,203,665,0,177,0,337,0,0,0,72,0,-455,0,-746,0,6018
2025/9/2,04:30,6137,789,804,4196,202,667,0,191,0,342,0,0,0,59,0,-456,0,-658,0,6136
2025/9/2,05:00,6235,789,861,4229,203,667,0,186,0,347,0,0,0,54,0,-608,0,-492,0,6236
2025/9/2,05:30,6239,789,828,4239,203,667,0,186,0,359,0,5,0,52,0,-577,0,-512,0,6239
2025/9/2,06:00,6384,791,867,4202,203,658,0,192,0,355,0,199,0,47,0,-580,0,-548,0,6386
2025/9/2,06:30,6768,791,935,4239,203,658,0,194,0,360,0,691,0,41,0,-484,0,-860,0,6768
2025/9/2,07:00,7010,789,792,4189,203,663,0,187,0,360,0,1305,0,40,0,-394,0,-1124,0,7010
2025/9/2,07:30,7366,791,826,4217,203,661,0,172,0,358,0,1910,0,36,0,-760,0,-1048,0,7366
2025/9/2,08:00,8037,789,1031,4213,203,670,0,213,0,360,0,2425,0,31,0,-226,0,-1672,0,8037
2025/9/2,08:30,8686,789,1047,4225,202,668,0,212,0,360,0,2935,0,20,0,-152,0,-1620,0,8686
2025/9/2,09:00,9033,791,990,4267,205,674,0,238,0,360,0,3403,0,10,0,-279,0,-1626,0,9033
2025/9/2,09:30,9347,791,1070,4238,203,668,0,246,0,360,0,3764,0,7,0,-182,0,-1818,0,9347
2025/9/2,10:00,9556,789,1085,4205,206,664,0,222,0,360,0,3964,0,11,0,-85,0,-1864,0,9557
2025/9/2,10:30,9708,791,1063,4209,205,666,0,226,0,360,0,4057,0,10,0,-260,0,-1618,0,9709
2025/9/2,11:00,9699,789,1024,4220,205,668,0,221,0,360,0,4177,0,13,0,-574,0,-1404,0,9699
2025/9/2,11:30,9754,791,1167,4311,205,670,0,251,0,360,0,4295,0,23,0,-738,0,-1580,0,9755
2025/9/2,12:00,9490,791,1066,4211,206,665,0,219,0,360,0,4421,0,26,0,-910,0,-1564,0,9491
2025/9/2,12:30,9397,789,1147,4241,204,669,0,217,0,360,0,4406,0,33,0,-1016,0,-1654,0,9396
2025/9/2,13:00,9912,789,1155,4170,204,669,0,203,0,360,0,4451,0,27,0,-624,0,-1492,0,9912
2025/9/2,13:30,10036,791,972,4013,210,671,0,187,0,359,0,4289,0,25,0,-303,0,-1178,0,10036
2025/9/2,14:00,10091,789,1045,4021,256,667,0,180,0,359,0,3912,0,30,0,-21,0,-1148,0,10090
2025/9/2,14:30,10003,791,994,4026,305,669,0,182,0,359,0,3441,0,29,0,0,0,-792,0,10004
2025/9/2,15:00,9776,791,1259,4193,365,669,0,182,0,360,0,2920,0,32,0,6,0,-1000,0,9777
2025/9/2,15:30,9888,789,1832,4322,432,668,0,192,0,359,0,2345,0,34,0,427,0,-1512,0,9888
2025/9/2,16:00,9805,791,1736,4334,451,685,0,209,0,361,0,1948,0,18,0,685,2,-1414,0,9806
2025/9/2,16:30,9697,789,1776,4350,496,727,0,248,0,361,0,1486,0,13,0,1007,2,-1558,0,9697
2025/9/2,17:00,9484,789,1700,4356,591,713,0,269,0,363,0,906,0,8,0,1237,2,-1450,0,9484
2025/9/2,17:30,9294,789,1693,4357,662,734,0,280,0,363,0,405,0,1,0,1327,2,-1320,0,9293
2025/9/2,18:00,8977,789,1794,4356,664,681,0,330,0,364,0,87,0,1,0,1363,0,-1452,0,8977
2025/9/2,18:30,8818,789,1789,4364,643,674,0,330,0,364,0,0,0,1,0,1310,0,-1446,0,8818
2025/9/2,19:00,8576,791,1666,4374,467,670,0,295,0,363,0,0,0,1,0,1214,0,-1266,0,8575
2025/9/2,19:30,8320,789,1663,4378,431,670,0,265,0,363,0,0,0,2,0,896,0,-1138,0,8319
2025/9/2,20:00,8062,789,1655,4360,420,672,0,261,0,363,0,0,0,1,0,598,0,-1058,0,8061
2025/9/2,20:30,7987,789,1873,4343,415,672,0,271,0,363,0,0,0,1,0,324,0,-1064,0,7987
2025/9/2,21:00,7630,791,1738,4333,362,645,0,282,0,363,0,0,0,0,0,120,0,-1004,0,7630
2025/9/2,21:30,7345,789,1719,4282,339,645,0,283,0,362,0,0,0,1,0,29,0,-1104,0,7345
2025/9/2,22:00,7136,789,1622,4225,333,644,0,224,0,363,0,0,0,4,0,28,0,-1096,0,7136
2025/9/2,22:30,6942,789,1321,4137,276,640,0,217,0,363,0,0,0,8,0,28,0,-838,0,6941
2025/9/2,23:00,6720,791,1147,4138,199,644,0,220,0,365,0,0,0,4,0,28,0,-816,0,6720
2025/9/2,23:30,6544,789,1143,4160,201,642,0,235,0,364,0,0,0,0,0,24,0,-1014,0,6544
2025/9/3,00:00,6333,791,1133,4082,201,622,0,218,0,364,0,0,0,0,0,-280,-1,-798,0,6332
2025/9/3,00:30,6048,789,1089,4123,200,627,0,217,0,365,0,0,0,0,0,-327,-2,-1032,0,6049
2025/9/3,01:00,5932,789,1068,4228,197,625,0,193,0,365,0,0,0,0,0,-731,-2,-800,0,5932
2025/9/3,01:30,5754,791,1092,4194,199,627,0,209,0,365,0,0,0,0,0,-1218,-2,-504,0,5753
2025/9/3,02:00,5816,790,964,4211,199,623,0,211,0,365,0,0,0,0,0,-1046,-2,-500,0,5815
2025/9/3,02:30,5790,790,836,4205,200,657,0,211,0,365,0,0,0,0,0,-884,-2,-588,0,5790
2025/9/3,03:00,5913,789,865,4240,198,672,0,214,0,365,0,0,0,1,0,-570,0,-862,0,5912
2025/9/3,03:30,5936,791,788,4153,200,672,0,214,0,365,0,0,0,1,0,-592,0,-656,0,5936
2025/9/3,04:00,5911,789,766,4071,200,672,0,218,0,366,0,0,0,1,0,-594,0,-578,0,5911
2025/9/3,04:30,5998,791,871,4068,201,674,0,201,0,367,0,0,0,0,0,-587,0,-588,0,5998
2025/9/3,05:00,6198,791,975,4159,201,677,0,223,0,366,0,0,0,0,0,-587,0,-606,0,6199
2025/9/3,05:30,6247,791,962,4111,201,675,0,206,0,368,0,3,0,0,0,-352,0,-716,0,6249
2025/9/3,06:00,6375,789,891,4063,201,671,0,164,0,367,0,192,0,1,0,-449,0,-516,0,6374
2025/9/3,06:30,6492,791,896,3980,200,675,0,144,0,368,0,672,0,0,0,-298,0,-936,0,6492
2025/9/3,07:00,6782,789,857,3930,203,669,0,151,0,368,0,1319,0,0,0,-296,0,-1208,0,6782
2025/9/3,07:30,7136,791,830,3868,203,674,0,162,0,367,0,1995,0,0,0,-513,0,-1242,0,7135
2025/9/3,08:00,7748,791,891,3822,204,667,0,226,0,366,0,2674,0,1,0,-471,0,-1422,0,7749
2025/9/3,08:30,8490,791,928,3743,203,671,0,222,0,366,0,3357,0,0,0,-2,0,-1790,0,8489
2025/9/3,09:00,8848,789,1017,3590,204,669,0,254,0,366,0,3921,0,0,0,-544,0,-1420,0,8846
2025/9/3,09:30,9157,793,1155,3525,203,660,14,271,0,366,0,4311,0,2,0,-801,0,-1328,0,9157
2025/9/3,10:00,9259,789,1010,3462,205,643,42,239,0,365,0,4637,0,0,0,-738,0,-1354,0,9258
2025/9/3,10:30,9528,789,1129,3509,200,587,134,267,0,365,0,4820,0,1,0,-738,0,-1402,0,9527
2025/9/3,11:00,9629,791,1185,3541,197,429,296,229,0,364,0,4840,0,3,0,-535,0,-1414,0,9630
2025/9/3,11:30,9719,789,1216,3535,191,376,380,204,0,364,0,4783,0,8,0,-594,0,-1154,0,9718
2025/9/3,12:00,9426,791,1086,3708,196,448,298,185,0,364,0,4499,0,12,0,-627,0,-1236,0,9426
2025/9/3,12:30,9353,791,1124,3970,200,588,134,185,0,365,0,4155,0,16,0,-782,0,-1260,0,9352
2025/9/3,13:00,9571,789,1072,4134,206,650,42,187,0,364,0,3927,0,19,0,-536,0,-1240,0,9572
2025/9/3,13:30,9810,791,1252,4210,221,663,14,185,0,363,0,3668,0,22,0,-196,0,-1368,0,9811
2025/9/3,14:00,9748,790,1533,4303,272,671,0,215,0,364,0,3142,0,27,0,-82,0,-1488,0,9747
2025/9/3,14:30,9635,790,1617,4306,320,671,0,202,0,364,0,2765,0,27,0,32,0,-1460,0,9634
2025/9/3,15:00,9622,789,1576,4256,399,672,0,165,0,365,0,2547,0,28,0,46,0,-1220,0,9623
2025/9/3,15:30,9683,789,1799,4269,437,670,0,173,0,365,0,2333,0,22,0,167,0,-1340,0,9684
2025/9/3,16:00,9801,789,1879,4328,624,667,0,195,0,364,0,1992,0,20,0,405,2,-1464,0,9801
2025/9/3,16:30,9750,789,1879,4339,659,669,0,226,0,366,0,1368,0,16,0,885,2,-1448,0,9750
2025/9/3,17:00,9381,790,1896,4354,659,671,0,255,0,367,0,850,0,10,0,994,2,-1468,0,9380
2025/9/3,17:30,9124,790,1817,4358,569,677,0,288,0,367,0,381,0,8,0,933,2,-1066,0,9124
2025/9/3,18:00,8965,789,1889,4360,652,694,0,316,0,369,0,88,0,7,0,1270,0,-1468,0,8966
2025/9/3,18:30,8898,791,1894,4373,658,675,0,339,0,369,0,0,0,10,0,873,0,-1084,0,8898
2025/9/3,19:00,8685,789,1893,4360,659,670,0,284,0,368,0,0,0,14,0,770,0,-1122,0,8685
2025/9/3,19:30,8431,789,1893,4375,617,670,0,276,0,368,0,0,0,11,0,590,0,-1158,0,8431
2025/9/3,20:00,8141,791,1824,4382,400,675,0,277,0,369,0,0,0,16,0,364,0,-956,0,8142
2025/9/3,20:30,8004,791,1884,4336,327,673,0,278,0,369,0,0,0,20,0,491,0,-1164,0,8005
2025/9/3,21:00,7688,789,1748,4324,229,676,0,267,0,369,0,0,0,20,0,216,0,-950,0,7688
2025/9/3,21:30,7509,791,1598,4325,202,675,0,268,0,368,0,0,0,27,0,148,0,-894,0,7508
2025/9/3,22:00,7198,789,1445,4252,204,683,0,239,0,368,0,0,0,30,0,92,0,-904,0,7198
2025/9/3,22:30,6978,793,1229,4234,201,675,0,252,0,368,0,0,0,25,0,27,0,-826,0,6978
2025/9/3,23:00,6867,789,1369,4210,198,671,0,249,0,369,0,0,0,21,0,26,0,-1036,0,6866
2025/9/3,23:30,6582,791,1434,4231,199,672,0,235,0,369,0,0,0,19,0,12,0,-1380,0,6582
2025/9/4,00:00,6346,789,1023,4227,197,677,0,175,0,368,0,0,0,21,0,-570,-2,-560,0,6345
2025/9/4,00:30,6137,791,952,4290,200,678,0,195,0,368,0,0,0,18,0,-863,-1,-492,0,6136
2025/9/4,01:00,5958,791,832,4158,200,672,0,201,0,367,0,0,0,14,0,-844,-2,-432,0,5957
2025/9/4,01:30,5911,789,737,4067,199,666,0,206,0,367,0,0,0,15,0,-749,-2,-384,0,5911
2025/9/4,02:00,5901,791,764,4220,200,667,0,198,0,367,0,0,0,13,0,-754,-2,-564,0,5900
2025/9/4,02:30,5938,791,738,4167,202,668,0,195,0,368,0,0,0,16,0,-747,-2,-458,0,5938
2025/9/4,03:00,5968,793,800,4304,200,666,0,202,0,367,0,0,0,22,0,-447,0,-940,0,5967
2025/9/4,03:30,6047,791,785,4287,204,668,0,196,0,368,0,0,0,35,0,-674,0,-614,0,6046
2025/9/4,04:00,6029,793,765,4202,202,669,0,196,0,368,0,0,0,43,0,-742,0,-468,0,6028
2025/9/4,04:30,6168,791,801,4190,201,665,0,185,0,368,0,0,0,42,0,-558,0,-518,0,6167
2025/9/4,05:00,6411,789,853,4296,201,664,0,184,0,369,0,0,0,43,0,-367,0,-620,0,6412
2025/9/4,05:30,6372,793,749,4279,203,672,0,162,0,369,0,1,0,42,0,-344,0,-554,0,6372
2025/9/4,06:00,6661,789,817,4296,202,666,0,148,0,369,0,140,0,46,0,-350,0,-462,0,6661
2025/9/4,06:30,6868,791,759,4310,202,665,0,154,0,369,0,458,0,52,0,-288,0,-604,0,6868
2025/9/4,07:00,7126,789,699,4302,202,662,0,156,0,369,0,878,0,56,0,-311,0,-676,0,7126
2025/9/4,07:30,7461,793,793,4240,205,662,0,162,0,367,0,1316,0,59,0,-142,0,-994,0,7461
2025/9/4,08:00,8132,789,1171,4251,204,662,0,187,0,366,0,1614,0,49,0,-9,0,-1152,0,8132
2025/9/4,08:30,8690,791,1570,4249,204,664,0,198,0,366,0,1756,0,34,0,32,0,-1174,0,8690
2025/9/4,09:00,8911,791,1681,4313,204,666,0,254,0,366,0,1725,0,24,0,139,0,-1252,0,8911
2025/9/4,09:30,8844,791,1198,4241,203,668,0,257,0,366,0,1945,0,26,0,112,0,-964,0,8843
2025/9/4,10:00,8843,791,1258,4265,203,667,0,250,0,365,0,2299,0,27,0,111,0,-1394,0,8842
2025/9/4,10:30,8939,795,1504,4253,205,666,0,251,0,365,0,2373,0,21,0,111,0,-1604,0,8940
2025/9/4,11:00,9094,792,1577,4243,203,670,0,240,0,363,0,2372,0,19,0,36,0,-1420,0,9095
2025/9/4,11:30,9119,792,1656,4226,205,668,0,239,0,363,0,2167,0,19,0,0,0,-1216,0,9119
2025/9/4,12:00,8688,791,1490,4231,206,661,0,202,0,363,0,1830,0,15,0,-94,0,-1008,0,8687
2025/9/4,12:30,8582,791,1371,4223,206,665,0,190,0,364,0,1713,0,12,0,0,0,-952,0,8583
2025/9/4,13:00,8956,791,1760,4301,204,664,0,210,0,363,0,1546,0,11,0,145,0,-1040,0,8955
2025/9/4,13:30,8952,789,1876,4337,207,664,0,217,0,362,0,1342,0,13,0,241,0,-1096,0,8952
2025/9/4,14:00,8994,791,1704,4348,205,664,0,222,0,362,0,1180,0,14,0,631,0,-1126,0,8995
2025/9/4,14:30,8893,789,1803,4337,209,668,0,216,0,361,0,927,0,18,0,736,0,-1172,0,8892
2025/9/4,15:00,8758,789,1835,4345,208,678,0,234,0,362,0,617,0,19,0,644,2,-974,0,8759
2025/9/4,15:30,8806,791,1904,4337,210,670,0,236,0,362,0,418,0,21,0,905,2,-1050,0,8806
2025/9/4,16:00,8711,789,1909,4332,208,677,0,236,0,362,0,291,0,19,0,952,2,-1068,0,8709
2025/9/4,16:30,8584,789,1829,4346,210,672,0,272,0,363,0,210,0,14,0,930,2,-1052,0,8585
2025/9/4,17:00,8399,791,1656,4338,208,671,0,282,0,364,0,113,0,16,0,869,0,-908,0,8400
2025/9/4,17:30,8302,789,1565,4339,210,667,0,288,0,365,0,47,0,21,0,731,0,-720,0,8302
2025/9/4,18:00,8212,791,1486,4336,208,667,0,252,0,366,0,12,0,31,0,877,0,-812,0,8214
2025/9/4,18:30,8064,791,1442,4361,208,669,0,255,0,366,0,0,0,47,0,745,0,-820,0,8064
2025/9/4,19:00,7784,791,1434,4344,209,671,0,270,0,365,0,0,0,52,0,640,0,-992,0,7784
2025/9/4,19:30,7527,791,1426,4341,207,669,0,276,0,365,0,0,0,50,0,309,0,-906,0,7528
2025/9/4,20:00,7310,791,1228,4217,208,671,0,285,0,365,0,0,0,50,0,248,0,-754,0,7309
2025/9/4,20:30,7228,793,1153,4226,206,673,0,279,0,365,0,0,0,49,0,246,0,-762,0,7228
2025/9/4,21:00,7076,789,1285,4256,205,668,0,283,0,364,0,0,0,55,0,243,0,-1072,0,7076
2025/9/4,21:30,6930,793,1096,4298,206,670,0,290,0,366,0,0,0,54,0,174,0,-1016,0,6931
2025/9/4,22:00,6666,791,849,4280,204,669,0,299,0,366,0,0,0,62,0,83,0,-936,0,6667
2025/9/4,22:30,6427,793,786,4221,203,669,0,301,0,366,0,0,0,58,0,51,0,-1020,0,6428
2025/9/4,23:00,6411,795,942,4062,205,671,0,296,0,368,0,0,0,48,0,36,0,-1012,0,6411
2025/9/4,23:30,6319,791,902,3852,202,667,0,275,0,366,0,0,0,41,0,7,0,-784,0,6319
2025/9/5,00:00,6154,793,759,3796,201,673,0,287,0,365,0,0,0,31,0,-655,-1,-96,0,6153
2025/9/5,00:30,5964,791,610,3929,201,667,0,268,0,366,0,0,0,47,0,-651,-2,-262,0,5964
2025/9/5,01:00,5832,793,578,3781,199,669,0,272,0,366,0,0,0,40,0,-1058,-2,194,0,5832
2025/9/5,01:30,5807,791,639,3842,200,671,0,266,0,366,0,0,0,27,0,-1250,-2,256,0,5806
2025/9/5,02:00,5723,789,684,3954,199,665,0,280,0,366,0,0,0,25,0,-1222,-2,-14,0,5724
2025/9/5,02:30,5835,793,613,3821,201,669,0,293,0,365,0,0,0,20,0,-1022,-2,84,0,5835
2025/9/5,03:00,5839,789,771,4018,204,665,0,303,0,366,0,0,0,17,0,-1202,0,-92,0,5839
2025/9/5,03:30,5947,791,820,3931,202,667,0,262,0,365,0,0,0,22,0,-1360,0,246,0,5946
2025/9/5,04:00,5921,793,636,3751,204,669,0,258,0,366,0,0,0,20,0,-1083,0,308,0,5922
2025/9/5,04:30,6042,793,599,3775,203,669,0,260,0,366,0,0,0,16,0,-926,0,286,0,6041
2025/9/5,05:00,6271,793,700,4027,202,673,0,258,0,366,0,0,0,14,0,-596,0,-166,0,6271
2025/9/5,05:30,6278,791,609,3917,204,669,0,275,0,365,0,1,0,17,0,-308,0,-262,0,6278
2025/9/5,06:00,6412,791,737,3821,202,669,0,268,0,365,0,96,0,15,0,-296,0,-256,0,6412
2025/9/5,06:30,6499,791,761,3812,205,667,0,261,0,365,0,295,0,25,0,-294,0,-390,0,6498
2025/9/5,07:00,6765,793,701,3865,203,665,0,258,0,365,0,683,0,28,0,-2,0,-796,0,6763
2025/9/5,07:30,7098,791,708,3629,206,667,0,240,0,364,0,1244,0,23,0,-86,0,-686,0,7100
2025/9/5,08:00,7740,791,941,3662,205,665,0,273,0,363,0,1788,0,21,0,120,0,-1090,0,7739
2025/9/5,08:30,8290,791,873,3682,205,665,0,264,0,363,0,2472,0,21,0,90,0,-1136,0,8290
2025/9/5,09:00,8591,791,815,3537,199,665,0,273,0,361,0,3153,0,22,0,-349,0,-876,0,8591
2025/9/5,09:30,8958,793,813,3408,184,667,0,303,0,321,0,3526,0,21,0,0,0,-1076,0,8960
2025/9/5,10:00,9175,793,783,3406,176,671,0,280,0,314,0,3725,0,36,0,0,0,-1008,0,9176
2025/9/5,10:30,9371,795,761,3398,162,685,0,278,0,313,0,3898,0,28,0,-8,0,-938,0,9372
2025/9/5,11:00,9363,795,740,3469,156,707,0,273,0,313,0,4002,0,21,0,-77,0,-1036,0,9363
2025/9/5,11:30,9463,795,867,3370,153,721,0,252,0,313,0,4099,0,22,0,-366,0,-764,0,9462
2025/9/5,12:00,9291,795,855,3415,150,716,0,230,0,314,0,4210,0,27,0,-461,0,-960,0,9291
2025/9/5,12:30,9377,793,843,3459,151,720,0,230,0,313,0,4107,0,31,0,-385,0,-884,0,9378
2025/9/5,13:00,9608,793,889,3665,151,716,0,240,0,313,0,3834,0,42,0,-67,0,-968,0,9608
2025/9/5,13:30,9621,789,960,3852,152,720,0,240,0,312,0,3647,0,38,0,48,0,-1136,0,9622
2025/9/5,14:00,9588,791,1077,3966,153,719,0,258,0,312,0,3296,0,47,0,35,0,-1068,0,9586
2025/9/5,14:30,9516,789,1049,4009,153,719,0,270,0,313,0,3058,0,43,0,0,0,-888,0,9515
2025/9/5,15:00,9367,789,1337,4065,128,722,0,283,0,314,0,2807,0,40,0,46,2,-1164,0,9369
2025/9/5,15:30,9541,793,1467,4032,127,724,0,293,0,315,0,2489,0,44,0,239,0,-982,0,9541
2025/9/5,16:00,9566,791,1233,4101,125,721,0,287,0,315,0,1937,0,46,0,772,2,-764,0,9566
2025/9/5,16:30,9485,791,1417,4327,128,719,0,287,0,315,0,1405,0,43,0,1062,2,-1012,0,9484
2025/9/5,17:00,9200,789,1363,4348,126,717,0,275,0,315,0,900,0,37,0,1228,2,-900,0,9200
2025/9/5,17:30,8945,791,1447,4350,129,723,0,276,0,316,0,401,0,30,0,1408,2,-928,0,8945
2025/9/5,18:00,8636,789,1548,4337,126,717,0,290,0,316,0,65,0,25,0,1379,1,-956,0,8637
2025/9/5,18:30,8526,791,1338,4351,129,719,0,299,0,317,0,0,0,20,0,1140,1,-578,0,8527
2025/9/5,19:00,8290,793,1468,4355,126,723,0,278,0,316,0,0,0,16,0,1013,1,-798,0,8291
2025/9/5,19:30,7964,791,1381,4341,125,721,0,250,0,317,0,0,0,14,0,678,0,-654,0,7964
2025/9/5,20:00,7807,791,1455,4347,126,725,0,251,0,317,0,0,0,15,0,285,0,-506,0,7806
2025/9/5,20:30,7550,791,1417,4341,124,721,0,256,0,317,0,0,0,16,0,201,0,-634,0,7550
2025/9/5,21:00,7418,791,1537,4311,126,720,0,258,0,316,0,0,0,8,0,148,0,-796,0,7419
2025/9/5,21:30,7187,791,1562,4255,125,724,0,258,0,316,0,0,0,7,0,84,0,-936,0,7186
2025/9/5,22:00,6982,791,1372,4227,124,723,0,254,0,316,0,0,0,5,0,26,0,-856,0,6982
2025/9/5,22:30,6748,791,1194,4215,124,721,0,245,0,316,0,0,0,1,0,26,0,-884,0,6749
2025/9/5,23:00,6546,793,1154,4190,123,721,0,202,0,317,0,0,0,0,0,26,0,-980,0,6546
