単位[MW平均],,,供給力
DATE,TIME,エリア需要,原子力,火力(LNG),火力(石炭),火力(石油),火力(その他),水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/9/1,0:00,2539,0,164,2345,0,2,532,0,83,0,0,18,0,0,0,-618,13,2539
2025/9/1,0:30,2461,0,162,2353,0,2,519,0,82,0,0,17,0,0,0,-688,14,2461
2025/9/1,1:00,2400,0,162,2260,0,2,511,0,80,0,0,16,0,0,0,-646,13,2400
2025/9/1,1:30,2387,0,163,2325,0,2,509,0,83,0,0,16,0,0,0,-726,14,2387
2025/9/1,2:00,2397,0,166,2268,0,2,500,0,83,0,0,16,0,0,0,-652,13,2397
2025/9/1,2:30,2449,0,164,2321,0,2,512,0,83,0,0,12,0,0,0,-658,14,2449
2025/9/1,3:00,2459,0,163,2303,0,2,536,0,83,0,0,8,0,0,0,-650,13,2459
2025/9/1,3:30,2471,0,166,2251,0,2,538,0,83,0,0,6,0,0,0,-588,14,2471
2025/9/1,4:00,2480,0,163,2140,0,2,524,0,83,1,0,8,0,0,0,-454,13,2480
2025/9/1,4:30,2562,0,163,2074,0,2,554,0,83,1,0,11,0,0,0,-340,14,2562
2025/9/1,5:00,2609,0,172,2211,0,2,618,0,83,1,0,17,0,0,0,-508,13,2609
2025/9/1,5:30,2620,0,191,2351,0,2,727,0,82,22,0,20,0,0,0,-790,14,2620
2025/9/1,6:00,2707,0,164,2374,0,2,612,0,80,85,0,22,0,0,0,-646,13,2707
2025/9/1,6:30,2864,0,164,2392,0,2,585,0,82,195,0,21,0,0,0,-592,14,2864
2025/9/1,7:00,3085,0,165,2361,0,2,529,0,83,311,0,20,0,0,0,-400,13,3085
2025/9/1,7:30,3403,0,164,2245,0,3,522,0,83,472,0,19,0,0,0,-118,14,3403
2025/9/1,8:00,3781,0,163,2480,0,14,673,0,82,604,0,15,0,0,0,-264,14,3781
2025/9/1,8:30,4169,0,164,2476,0,16,685,0,82,743,0,17,0,0,0,-26,14,4169
2025/9/1,9:00,4375,0,166,2478,0,44,703,0,82,840,0,23,0,0,0,26,14,4375
2025/9/1,9:30,4561,0,269,2233,0,67,724,0,82,964,0,28,0,0,0,178,14,4561
2025/9/1,10:00,4647,0,339,2151,0,86,794,0,82,1051,0,38,0,0,0,92,14,4647
2025/9/1,10:30,4765,0,338,2239,0,125,763,0,82,1117,0,35,0,0,0,52,14,4765
2025/9/1,11:00,4836,0,337,2366,0,147,847,0,82,1158,0,30,0,0,0,-144,13,4836
2025/9/1,11:30,4873,0,198,2519,0,234,690,0,82,1168,0,26,0,0,0,-58,14,4873
2025/9/1,12:00,4751,0,170,2422,0,242,572,0,80,1164,0,29,0,0,0,58,14,4751
2025/9/1,12:30,4766,0,168,2370,0,309,569,0,83,1159,0,27,0,0,0,68,14,4766
2025/9/1,13:00,4871,0,267,2541,0,365,583,0,82,1114,0,29,0,0,0,-124,14,4871
2025/9/1,13:30,4913,0,188,2626,0,451,572,0,82,1045,0,29,0,0,0,-94,14,4913
2025/9/1,14:00,4891,0,229,2630,0,484,589,0,80,951,0,25,0,0,0,-110,13,4891
2025/9/1,14:30,4882,0,239,2627,0,484,641,0,82,859,0,20,0,0,0,-84,14,4882
2025/9/1,15:00,4839,0,210,2629,0,471,968,0,82,744,0,21,0,0,0,-300,13,4839
2025/9/1,15:30,4834,0,343,2629,0,419,1150,0,82,612,0,21,0,0,0,-436,14,4834
2025/9/1,16:00,4797,0,345,2631,0,482,1385,0,82,458,0,18,0,0,0,-618,13,4797
2025/9/1,16:30,4730,0,345,2627,0,487,1456,0,82,318,0,16,0,0,0,-616,14,4730
2025/9/1,17:00,4524,0,345,2632,0,465,1427,0,82,177,0,8,0,0,0,-626,13,4524
2025/9/1,17:30,4391,0,347,2633,0,488,1463,0,83,77,0,7,0,0,0,-720,14,4391
2025/9/1,18:00,4256,0,347,2626,0,488,1427,0,82,13,0,7,0,0,0,-748,13,4256
2025/9/1,18:30,4184,0,349,2633,0,481,1414,0,83,3,0,7,0,0,0,-798,14,4184
2025/9/1,19:00,4019,0,351,2631,0,352,1106,0,82,1,0,6,0,0,0,-522,13,4019
2025/9/1,19:30,3884,0,352,2633,0,327,1093,0,83,1,0,5,0,0,0,-624,14,3884
2025/9/1,20:00,3762,0,353,2632,0,233,873,0,83,1,0,6,0,0,0,-432,13,3762
2025/9/1,20:30,3667,0,350,2627,0,157,881,0,83,1,0,9,0,0,0,-454,14,3667
2025/9/1,21:00,3563,0,350,2628,0,90,639,0,82,0,0,9,0,0,0,-248,13,3563
2025/9/1,21:30,3462,0,351,2628,0,79,601,0,82,0,0,9,0,0,0,-302,14,3462
2025/9/1,22:00,3381,0,255,2626,0,68,497,0,83,0,0,10,0,0,0,-170,13,3381
2025/9/1,22:30,3291,0,230,2623,0,7,497,0,83,0,0,7,0,0,0,-168,14,3291
2025/9/1,23:00,3202,0,221,2572,0,7,496,0,83,0,0,5,0,0,0,-194,13,3202
2025/9/1,23:30,3094,0,182,2598,0,7,497,0,82,0,0,8,0,0,0,-294,14,3094
2025/9/2,0:00,2979,0,340,2624,0,6,517,0,80,0,0,8,0,0,0,-610,13,2979
2025/9/2,0:30,2874,0,271,2600,0,7,482,0,83,0,0,7,0,0,0,-590,14,2874
2025/9/2,1:00,2821,0,313,2621,0,6,462,0,82,0,0,10,0,0,0,-688,13,2821
2025/9/2,1:30,2819,0,331,2626,0,7,463,0,84,0,0,13,0,0,0,-718,14,2819
2025/9/2,2:00,2809,0,267,2616,0,7,468,0,85,0,0,13,0,0,0,-660,13,2809
2025/9/2,2:30,2853,0,313,2628,0,6,464,0,86,0,0,14,0,0,0,-672,14,2853
2025/9/2,3:00,2857,0,344,2627,0,6,504,0,84,0,0,20,0,0,0,-742,13,2857
2025/9/2,3:30,2859,0,263,2627,0,6,501,0,86,0,0,22,0,0,0,-660,14,2859
2025/9/2,4:00,2836,0,269,2622,0,6,493,0,86,1,0,26,0,0,0,-680,13,2836
2025/9/2,4:30,2938,0,323,2630,0,6,521,0,86,1,0,32,0,-120,0,-554,14,2938
2025/9/2,5:00,2968,0,354,2628,0,6,507,0,85,1,0,35,0,-121,0,-540,13,2968
2025/9/2,5:30,2960,0,306,2619,0,7,500,0,88,21,0,35,0,0,0,-628,14,2960
2025/9/2,6:00,3029,0,265,2625,0,6,502,0,89,89,0,35,0,0,0,-596,13,3029
2025/9/2,6:30,3139,0,270,2624,0,7,491,0,93,210,0,33,0,0,0,-604,14,3139
2025/9/2,7:00,3315,0,337,2620,0,6,508,0,96,334,0,27,0,0,0,-626,13,3315
2025/9/2,7:30,3634,0,221,2587,0,6,526,0,95,505,0,22,0,0,0,-342,14,3634
2025/9/2,8:00,3988,0,276,2612,0,6,575,0,94,641,0,25,0,0,0,-254,14,3988
2025/9/2,8:30,4379,0,336,2621,0,8,642,0,96,783,0,28,0,0,0,-148,14,4379
2025/9/2,9:00,4565,0,326,2612,0,49,788,0,98,872,0,40,0,0,0,-234,14,4565
2025/9/2,9:30,4742,0,328,2600,0,75,796,0,98,985,0,41,0,0,0,-196,14,4742
2025/9/2,10:00,4768,0,329,2614,0,105,808,0,97,1028,0,37,0,0,0,-264,14,4768
2025/9/2,10:30,4834,0,331,2616,0,147,821,0,100,1079,0,36,0,0,0,-310,14,4834
2025/9/2,11:00,4946,0,334,2616,0,242,694,0,100,1151,0,38,0,0,0,-242,13,4946
2025/9/2,11:30,4964,0,333,2602,0,351,672,0,99,1178,0,37,0,0,0,-322,14,4964
2025/9/2,12:00,4854,0,334,2499,0,479,537,0,99,1162,0,39,0,0,0,-308,14,4854
2025/9/2,12:30,4847,0,331,2606,0,487,548,0,99,1140,0,37,0,0,0,-414,14,4847
2025/9/2,13:00,4954,0,336,2628,0,484,861,0,97,1097,0,35,0,0,0,-598,14,4954
2025/9/2,13:30,4989,0,344,2620,0,485,891,0,99,1027,0,29,0,0,0,-520,14,4989
2025/9/2,14:00,4971,0,344,2629,0,472,915,0,99,934,0,28,0,0,0,-464,13,4971
2025/9/2,14:30,4975,0,346,2625,0,485,1049,0,99,762,0,26,0,0,0,-430,14,4975
2025/9/2,15:00,4853,0,345,2627,0,488,1233,0,99,551,0,20,0,0,0,-522,13,4853
2025/9/2,15:30,4796,0,349,2624,0,487,1370,0,99,426,0,13,0,0,0,-586,14,4796
2025/9/2,16:00,4735,0,347,2629,0,490,1385,0,99,326,0,14,0,0,0,-568,13,4735
2025/9/2,16:30,4666,0,349,2629,0,488,1291,0,100,233,0,20,0,0,0,-458,14,4666
2025/9/2,17:00,4439,0,349,2621,0,465,1263,0,99,117,0,19,0,0,0,-506,13,4439
2025/9/2,17:30,4320,0,351,2624,0,440,1138,0,98,52,0,19,0,0,0,-416,14,4320
2025/9/2,18:00,4230,0,353,2625,0,489,1319,0,100,8,0,15,0,0,0,-692,13,4230
2025/9/2,18:30,4182,0,351,2629,0,476,1302,0,100,2,0,9,0,0,0,-700,14,4182
2025/9/2,19:00,4031,0,354,2624,0,431,1108,0,99,1,0,9,0,0,0,-608,13,4031
2025/9/2,19:30,3935,0,352,2630,0,293,884,0,100,1,0,7,0,0,0,-346,14,3935
2025/9/2,20:00,3802,0,353,2622,0,239,960,0,100,1,0,9,0,0,0,-494,13,3802
2025/9/2,20:30,3712,0,352,2625,0,167,761,0,101,1,0,10,0,0,0,-318,14,3712
2025/9/2,21:00,3574,0,351,2623,0,97,704,0,101,0,0,13,0,0,0,-328,13,3574
2025/9/2,21:30,3463,0,349,2625,0,75,594,0,101,0,0,16,0,0,0,-312,14,3463
2025/9/2,22:00,3416,0,273,2612,0,66,478,0,100,0,0,21,0,0,0,-148,13,3416
2025/9/2,22:30,3298,0,191,2598,0,5,458,0,100,0,0,18,0,0,0,-86,14,3298
2025/9/2,23:00,3210,0,211,2556,0,5,464,0,99,0,0,12,0,0,0,-150,13,3210
2025/9/2,23:30,3098,0,173,2553,0,5,468,0,100,0,0,10,0,0,0,-224,14,3098
2025/9/3,0:00,2954,0,189,2611,0,5,538,0,100,0,0,8,0,0,0,-510,13,2954
2025/9/3,0:30,2886,0,167,2582,0,5,545,0,102,0,0,21,0,0,0,-550,14,2886
2025/9/3,1:00,2837,0,177,2600,0,5,575,0,100,0,0,17,0,0,0,-650,13,2837
2025/9/3,1:30,2808,0,171,2615,0,5,528,0,100,0,0,16,0,0,0,-642,14,2808
2025/9/3,2:00,2804,0,175,2619,0,6,528,0,101,0,0,16,0,0,0,-652,13,2804
2025/9/3,2:30,2852,0,190,2610,0,6,514,0,101,0,0,16,0,0,0,-598,14,2852
2025/9/3,3:00,2839,0,246,2562,0,6,494,0,103,0,0,20,0,0,0,-604,13,2839
2025/9/3,3:30,2861,0,331,2589,0,6,493,0,101,0,0,18,0,0,0,-690,14,2861
2025/9/3,4:00,2826,0,253,2625,0,6,493,0,101,1,0,16,0,0,0,-682,13,2826
2025/9/3,4:30,2914,0,292,2624,0,6,498,0,101,1,0,12,0,0,0,-634,14,2914
2025/9/3,5:00,2944,0,298,2626,0,6,512,0,101,1,0,10,0,0,0,-624,13,2944
2025/9/3,5:30,2934,0,325,2624,0,5,535,0,103,6,0,9,0,0,0,-688,14,2934
2025/9/3,6:00,2948,0,228,2592,0,5,613,0,101,34,0,11,0,0,0,-648,13,2948
2025/9/3,6:30,3003,0,240,2582,0,6,615,0,101,79,0,7,0,0,0,-640,14,3003
2025/9/3,7:00,3147,0,332,2473,0,7,796,0,101,178,0,5,0,-120,0,-638,13,3147
2025/9/3,7:30,3396,0,272,2547,0,13,625,0,100,287,0,3,0,0,0,-464,14,3396
2025/9/3,8:00,3682,0,340,2619,0,16,596,0,101,376,0,3,0,0,0,-382,14,3682
2025/9/3,8:30,3977,0,334,2619,0,15,590,0,101,461,0,2,0,0,0,-158,14,3977
2025/9/3,9:00,4152,0,363,2615,0,14,746,0,101,525,0,2,0,0,0,-228,14,4152
2025/9/3,9:30,4199,0,362,2622,0,15,716,0,102,584,0,2,0,0,0,-216,14,4199
2025/9/3,10:00,4230,0,287,2614,0,14,601,0,101,696,0,1,0,0,0,-98,14,4230
2025/9/3,10:30,4299,0,351,2621,0,19,565,0,102,685,0,2,0,0,0,-60,14,4299
2025/9/3,11:00,4289,0,358,2623,0,58,754,0,101,711,0,3,0,0,0,-332,13,4289
2025/9/3,11:30,4324,0,333,2624,0,83,747,0,101,790,0,1,0,0,0,-370,14,4324
2025/9/3,12:00,4216,0,220,2609,0,112,536,0,101,899,0,1,0,0,0,-276,14,4216
2025/9/3,12:30,4246,0,168,2508,0,151,508,0,102,1022,0,2,0,0,0,-230,14,4246
2025/9/3,13:00,4449,0,212,2624,0,248,566,0,99,989,0,2,0,0,0,-304,14,4449
2025/9/3,13:30,4473,0,315,2625,0,421,607,0,101,931,0,3,0,0,0,-544,14,4473
2025/9/3,14:00,4519,0,360,2627,0,490,896,0,101,886,0,3,0,0,0,-858,13,4519
2025/9/3,14:30,4528,0,360,2627,0,492,1171,0,100,773,0,4,0,0,0,-1012,14,4528
2025/9/3,15:00,4469,0,360,2622,0,493,1429,0,101,657,0,5,0,0,0,-1210,13,4469
2025/9/3,15:30,4451,0,359,2624,0,497,1310,0,101,511,0,7,0,0,0,-972,14,4451
2025/9/3,16:00,4370,0,360,2628,0,494,1347,0,101,355,0,10,0,0,0,-938,13,4370
